Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
acme,4,7.35,12.75,0.74,56.7K,62.0K,-15.70%,-2.70%,123.1M,16.8M,7.90M,none,none,none,5.12,-1.51,-0.4,4.3,1.59,1.43,none,1.71,72.1M,11.8M,-25.2M,-35.00%,-12.50%,31-Dec,none,-6.43%,-25.61%,1.53,2.87,26.7M,501.0K,6.30%,385.0K,5.96,84.0K,6.95,6.74,-3.02,1.61,429510,-4.63
acmr,6.625,28.66,29.15,0.45,31.8K,68.0K,324.60%,390.10%,213.7M,7.46M,3.20M,none,none,none,8.58,0.86,0.03,40.26,0.5,3.34,33.17,0.71,303.0M,15.8M,6.45M,2.10%,3.60%,31-Dec,none,5.96%,10.34%,1.97,0.31,3.72M,10.0K,0.30%,10.0K,0.25,40.0K,28.3,29.5,4.24,1.61,1231050,2.63
acmta,7,7.88,11.875,0.01,500,0,-17.10%,-4.30%,18.9M,2.40M,700.0K,none,none,none,15.47,0.78,0.2,10.04,5.22,0.51,10.06,0.79,26.7M,none,2.07M,7.80%,12.80%,31-Dec,none,1.80%,5.52%,none,0.72,12.5M,0,none,0,none,0,7.65,7.6,-0.65,1.61,107100,-2.26
acn,11.61,22.6,22.75,none,1.51M,1.19M,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,22.9,26.92,17.55,1.61,28496760,15.95
acnaf,0.75,2.05,9,1.59,126.2K,216.0K,-74.60%,-70.70%,246.4M,120.2M,40.7M,none,none,none,-2.95,-6.07,-3.16,53.29,4.76,none,none,0.04,6.40B,-229.6M,-728.8M,-11.40%,-8.10%,31-Dec,none,-12.13%,-840.18%,0.76,none,572.4M,14.0K,0.00%,17.0K,0.11,128.0K,2.1,2.26,7.62,1.61,184590,6.01
aco,3.3,5.77,6.72,0.18,21.3K,21.0K,-12.10%,1.50%,162.8M,28.2M,20.3M,0.06,1.04%,none,4.86,0.14,0.13,9.21,0.51,1.19,39.79,0.63,291.9M,23.1M,3.97M,1.20%,2.10%,31-Dec,none,1.18%,2.96%,3.07,0.19,14.4M,76.0K,0.40%,61.0K,3.3,23.0K,5.85,7.2,23.08,1.61,67275,21.47
acp,8.7,9.6,10.75,0.3,"4,455","7,000",9.70%,26.60%,442.5M,46.1M,6.50M,none,none,none,21.28,1.26,0.31,5.34,2.93,0.45,7.64,1.8,296.5M,98.8M,65.7M,24.00%,21.30%,31-Dec,none,4.97%,6.93%,none,0.16,135.1M,0,none,0,none,"4,000",9.12,9.03,-0.99,1.61,41952,-2.6
acpw,3.56,5.96,31.5,none,270.1K,127.0K,-64.60%,-59.10%,241.6M,40.5M,32.6M,none,none,none,3.4,-0.69,-0.18,0.53,2.22,1.75,none,11.29,20.7M,-29.5M,-27.2M,none,none,31-Dec,none,-17.77%,-18.45%,11.09,0,90.0M,1.70M,5.20%,1.50M,7.55,225.0K,5.53,6.8,22.97,1.61,969962,21.36
acr,1.85,1.86,5.4,0.48,49.1K,160.0K,-52.10%,-44.70%,32.1M,17.2M,5.70M,none,none,none,7.77,-0.92,-0.26,14.43,1.3,0.24,none,0.13,246.9M,26.2M,-15.8M,-6.40%,2.90%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,1.92,2.39,24.48,1.61,106368,22.87
acri,4.687,10.99,20.512,1.84,73.1K,74.0K,-38.40%,-28.90%,214.6M,19.5M,18.2M,none,none,none,3.25,-1.43,-0.14,1.28,4.6,3.38,none,8.58,23.5M,-28.8M,-25.5M,none,none,31-Dec,none,-34.03%,-37.95%,2.22,0.05,89.8M,1.48M,8.10%,1.41M,19.69,75.0K,10.15,11.07,9.06,1.61,1322545,7.46
acrn,0.25,0.4,1.45,0.46,"1,227",0,-24.70%,-13.10%,2.42M,6.06M,400.0K,none,none,none,3.83,-0.72,-0.21,15.55,0.24,0.1,none,0.03,94.4M,-1.03M,-4.35M,-4.60%,-8.80%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.4,0.33,-17.5,1.61,0,-19.11
acrt,15.25,28.1,44.3,1.43,120.1K,87.0K,29.90%,50.00%,284.7M,10.1M,8.30M,none,none,none,7.27,2.29,0.77,5.63,1.86,3.86,12.28,4.99,61.5M,39.1M,24.9M,40.50%,45.90%,30-Jun,none,28.23%,42.38%,2.96,0.43,18.9M,2.23M,26.80%,2.25M,19.88,112.0K,26.94,29.45,9.32,1.61,2828700,7.71
acru,0.125,0.38,3.125,7.37,124.0K,126.0K,-83.10%,-80.50%,11.5M,30.2M,25.7M,none,none,none,0.46,-6.36,-0.14,0.45,0.22,0.83,none,0.85,13.3M,-166.3M,-186.1M,none,none,31-Mar,none,none,none,none,none,none,none,none,none,none,none,0.42,0.6,42.86,1.61,39564,41.25
acs,53.625,93.38,97.45,0.59,706.6K,411.0K,55.60%,79.60%,5.62B,60.2M,54.9M,none,none,none,15.67,2.66,0.77,37.58,0.56,5.96,35.16,2.48,2.24B,360.0M,147.7M,6.60%,11.70%,30-Jun,none,7.87%,17.59%,2.03,1.4,34.0M,4.59M,8.40%,5.17M,8.34,550.0K,93.61,106.13,13.37,1.61,27708560,11.77
acsef,2,2.53,6.563,1.37,"2,636","1,000",-59.90%,-53.70%,7.01M,2.77M,1.50M,none,none,none,3.39,0.04,-0.1,3.72,1.13,0.74,63.25,0.68,11.6M,1.99M,158.0K,1.20%,11.40%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2.52,2.89,14.68,1.61,7560,13.07
acti,6,8.82,20,none,110.1K,76.0K,-53.60%,-46.40%,351.9M,39.9M,29.1M,none,none,none,7.63,-0.62,-0.1,0.75,6.82,1.16,none,11.72,30.5M,-24.5M,-24.8M,-81.10%,-87.40%,31-Dec,none,-7.69%,-7.96%,22.29,0,273.8M,182.0K,0.60%,161.0K,1.02,179.0K,8.5,9.39,10.47,1.61,401200,8.86
actl,15.27,19,33.25,1.24,174.2K,167.0K,-20.20%,-7.90%,455.6M,24.0M,16.1M,none,none,none,9.82,0.03,-0.1,7.04,5.46,1.94,558.82,2.7,173.6M,14.8M,1.28M,0.70%,0.30%,31-Dec,none,0.42%,0.55%,4.01,0,131.0M,427.0K,2.70%,275.0K,3.07,139.0K,18.96,19.91,5.01,1.61,3609984,3.4
actm,1.21,1.3,30,2.84,698.4K,659.0K,-93.80%,-92.90%,22.2M,17.1M,8.00M,none,none,none,11.19,-1.18,-1.41,88.96,0.86,0.12,none,0.01,1.54B,8.35M,-19.9M,-1.30%,-0.40%,31-Dec,none,-2.13%,-9.46%,2.27,1.69,14.6M,5.99M,74.80%,5.78M,5,1.20M,1.45,,0,1.61,780245,-1.61
actn,2.25,33.05,33.3,1.01,373.6K,330.0K,1049.60%,1226.90%,560.8M,17.0M,8.10M,none,none,none,8.16,1.3,0.67,18.56,2.38,4.05,25.4,1.78,321.5M,-9.58M,23.0M,7.20%,-6.60%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,33.26,30.61,-7.97,1.61,12359416,-9.58
actp,1.11,1.63,6.75,2.56,"8,227","5,000",-45.70%,-37.30%,7.05M,4.33M,2.40M,none,none,none,1.8,-0.49,-0.34,5.75,2.05,0.91,none,0.28,24.6M,-2.77M,-2.12M,-8.60%,-11.30%,31-Dec,none,-13.29%,-22.78%,2.26,0,8.85M,"1,000",0.00%,0,0.17,"6,000",1.5,1.62,8,1.61,16200,6.39
actr,2.4,3.12,21.75,5.6,175.6K,127.0K,-64.80%,-59.40%,599.4M,192.1M,48.0M,none,none,none,-1.16,-0.95,-0.71,6.94,0.27,none,none,0.45,1.33B,95.9M,-182.7M,-13.80%,0.60%,31-Mar,none,-13.52%,none,1.48,none,51.4M,2.27M,4.70%,2.66M,10.27,221.0K,3.13,3.95,26.2,1.61,264485,24.59
actt,3.89,9.79,11.97,-0.64,115.1K,90.0K,22.40%,41.30%,60.8M,6.21M,3.50M,none,none,none,2.32,0.25,0.08,6.81,0.33,4.22,39.64,1.44,45.0M,7.07M,1.65M,3.90%,8.60%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,9.65,7.65,-20.73,1.61,360910,-22.33
actu,2.8,4.76,28.75,3.28,694.1K,481.0K,-80.90%,-77.90%,286.5M,60.2M,33.7M,none,none,none,1.22,-0.02,-0.06,2.11,0.56,3.91,none,2.26,130.8M,10.8M,-792.0K,-0.60%,0.90%,31-Dec,none,-0.75%,-1.25%,1.58,0.02,33.8M,2.84M,8.40%,3.48M,3.15,901.0K,4.41,5.27,19.5,1.61,3351600,17.89
acu,2.125,3.1,3.95,0.17,"3,500","4,000",-0.80%,14.50%,10.7M,3.45M,2.60M,none,none,none,2.48,0.34,0.11,9.6,0.18,1.25,9.06,0.32,35.0M,3.09M,1.24M,3.50%,6.60%,31-Dec,none,5.45%,15.25%,2.12,0.97,639.0K,0,none,0,none,"1,000",3.1,3.9,25.81,1.61,0,24.2
acv,34.75,43.52,46.26,0.54,108.6K,74.0K,18.00%,36.20%,2.47B,56.7M,38.2M,0.33,0.76%,none,13.1,1.91,0.55,43.08,3.61,3.32,22.84,1.01,2.49B,189.1M,110.4M,4.40%,6.70%,30-Sep,none,7.61%,16.15%,2.24,0.44,202.8M,4.05M,10.60%,3.79M,32.91,123.0K,43.29,44.74,3.35,1.61,2649348,1.74
acx,1.92,2.98,12.938,1.61,24.9K,11.0K,-76.20%,-72.50%,43.3M,14.5M,11.5M,none,none,none,8.89,-0.34,-0.04,14.68,0.02,0.34,none,0.2,216.2M,31.6M,-4.98M,-2.30%,4.80%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2.78,4.06,46.04,1.61,19182,44.43
acxm,7.06,12.92,41,1.03,952.3K,1.40M,-61.60%,-55.70%,1.12B,86.9M,73.9M,none,none,none,5.51,-0.69,0.08,10.03,0.1,2.35,none,1.29,926.7M,81.2M,-59.1M,-6.40%,-5.50%,31-Mar,none,-4.84%,-10.02%,1.45,1.04,9.12M,4.98M,6.70%,5.71M,6.47,770.0K,12.78,17.47,36.7,1.61,5039154,35.09
acy,4.375,4.85,6.55,0.31,"2,273","4,000",-19.20%,-6.70%,7.48M,1.54M,900.0K,none,none,none,12.12,1.15,0.34,7.9,1.32,0.4,4.23,0.61,12.2M,8.69M,1.77M,14.50%,21.50%,31-Dec,none,2.50%,9.97%,none,2.01,2.04M,0,none,0,none,"2,000",4.85,4.75,-2.06,1.61,12610,-3.67
ad,30.05,38.2,48,0.35,98.5K,39.0K,-8.10%,6.10%,776.6M,20.3M,19.9M,none,none,none,-0.15,2.47,0.7,55.14,1.48,none,15.45,0.69,1.14B,98.8M,51.0M,4.50%,8.60%,30-Sep,none,none,none,none,none,none,none,none,none,none,none,37.78,43,13.82,1.61,2436810,12.21
adam,1,2.77,3.2,0.58,"9,636","8,000",23.10%,42.10%,18.0M,6.49M,5.70M,none,none,none,0.77,0.11,0.04,1.41,0.58,3.6,24.73,1.96,9.08M,1.00M,852.0K,11.00%,-8.40%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,2.82,3,6.38,1.61,16638,4.77
adat,2.3,4.04,6.6,0.89,51.4K,36.0K,-10.20%,3.60%,65.4M,16.2M,15.7M,none,none,none,1.21,-0.71,-0.19,1.12,0.56,3.33,none,3.59,16.6M,-6.61M,-10.5M,-62.30%,-53.20%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,4,3.9,-2.5,1.61,81200,-4.11
adbe,22.2,32.08,77.563,1.27,4.25M,3.02M,-52.30%,-45.00%,7.61B,237.2M,232.7M,0.05,0.16%,none,2.82,0.99,0.16,5.22,2.43,11.36,32.47,6.14,1.32B,464.0M,250.6M,19.00%,34.10%,1-Dec,none,24.50%,35.57%,2.65,0,575.9M,6.86M,2.90%,9.06M,1.42,4.85M,31.96,31.05,-2.85,1.61,123317660,-4.46
adbi,0.2,0.41,2.5,2.37,39.6K,89.0K,-81.30%,-78.40%,11.2M,27.3M,26.0M,none,none,none,0.3,-0.49,-0.04,0.08,0.27,1.34,none,5.06,2.83M,-11.2M,-14.6M,none,none,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.37,0.27,-27.03,1.61,19277,-28.64
adbl,0.21,0.54,2.25,1,44.2K,90.0K,8.00%,24.70%,14.9M,27.5M,12.7M,none,none,none,-0.07,-1.09,-0.23,0.31,0.36,none,none,1.76,8.26M,-29.8M,-29.5M,none,none,31-Dec,none,-137.22%,-337.91%,2.07,none,9.65M,0,none,"2,000",none,46.0K,0.5,0.75,50,1.61,19500,48.39
adc,13.625,19,20.6,-0.07,"7,091","6,000",35.70%,56.70%,83.9M,4.42M,3.90M,1.84,9.68%,none,11.66,1.76,0.48,5.52,0.02,1.63,10.77,3.44,24.5M,18.9M,7.84M,36.90%,61.60%,31-Dec,none,5.49%,15.24%,none,2.02,101.0K,"5,000",0.10%,15.0K,1,"5,000",18.85,18.49,-1.91,1.61,56550,-3.52
adct,2.63,4.44,27.063,1.89,8.17M,8.93M,-79.10%,-75.90%,3.51B,789.5M,663.2M,none,none,none,2.58,-1.63,-0.22,3.04,0.35,1.72,none,1.46,2.40B,-552.2M,-1.29B,-53.60%,-22.00%,31-Oct,none,none,none,none,none,none,none,none,none,none,none,4.19,4.6,9.79,1.61,26717116,8.18
adex,8.4,10.13,20,0.87,"8,864","6,000",-42.90%,-34.10%,137.5M,13.6M,8.40M,none,none,none,7.66,-0.9,-1.07,7.43,2.42,1.32,none,1.36,102.0M,6.49M,-12.2M,-12.40%,1.00%,30-Apr,none,none,none,none,none,none,none,none,none,none,none,9.95,10,0.5,1.61,114425,-1.11
adgo,0.25,0.31,1.906,1.94,17.6K,33.0K,-60.30%,-54.20%,6.97M,22.5M,2.90M,none,none,none,1.78,-1.32,-0.31,2.3,0.4,0.17,none,0.14,51.8M,-25.2M,-29.6M,-57.20%,-53.10%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,0.31,0.38,22.58,1.61,18693,20.97
adi,29,42.5,64,2.41,3.81M,3.47M,-18.90%,-6.30%,15.4B,361.8M,350.9M,none,none,none,7.87,0.93,0.06,5.96,7.74,5.4,45.6,7.13,2.28B,460.5M,356.4M,15.70%,17.90%,3-Nov,none,none,none,none,none,none,none,none,none,none,none,41.96,44.39,5.79,1.61,106263700,4.18
adic,9.6,15.65,28.25,1.63,499.4K,365.0K,-8.90%,5.10%,962.4M,61.5M,54.1M,none,none,none,5.37,0.15,-0.3,6.07,2.78,2.91,106.46,2.58,349.6M,-586.0K,6.15M,1.80%,-1.90%,31-Oct,none,1.54%,1.88%,4.65,0.01,170.9M,971.0K,1.80%,910.0K,1.48,658.0K,15.5,16.04,3.48,1.61,7409000,1.87
adl,1.188,3.42,5.25,none,"5,773","7,000",56.30%,80.40%,27.5M,8.03M,4.20M,none,none,none,0.67,-0.54,-0.14,0.07,0.71,5.14,none,52.79,260.0K,-1.13M,-2.03M,none,none,31-Dec,none,-79.39%,-113.70%,18.27,0.01,5.75M,62.0K,1.50%,62.0K,12.4,"5,000",3,2.49,-17,1.61,35400,-18.61
adlac,18.76,25.11,52.25,1.05,3.13M,4.51M,-9.50%,4.40%,5.25B,209.0M,143.4M,none,none,none,27.05,-3.81,-1.51,20.8,0.65,0.93,none,1.21,3.43B,1.28B,-622.5M,-16.70%,3.70%,31-Dec,none,-2.54%,-13.64%,none,3.17,112.3M,20.9M,14.60%,18.0M,5.67,3.68M,25.46,31.18,22.47,1.61,104202688,20.86
adli,0.56,0.92,1.938,0.4,"2,818","2,000",-8.00%,6.20%,6.32M,6.87M,4.70M,none,none,none,1.72,-2.56,-0.12,2.51,0.09,0.53,none,0.37,17.9M,-11.8M,-18.5M,none,-74.50%,31-Dec,none,-74.38%,-92.77%,5.17,0.13,594.0K,"2,000",0.00%,"2,000",0.67,"3,000",0.97,1.33,37.11,1.61,1746,35.5
adlr,9.85,14.9,29.32,none,178.2K,173.0K,-23.60%,-11.80%,463.6M,31.1M,13.4M,none,none,none,5.23,-1.74,-0.45,0.02,5.37,2.85,none,617.24,606.0K,-44.8M,-39.4M,none,none,31-Dec,none,-28.77%,-35.81%,17.02,0,167.0M,745.0K,5.60%,459.0K,3.51,212.0K,14.55,17.95,23.37,1.61,2085015,21.76
adlt,1.1,1.75,9.875,2.68,85.3K,38.0K,-75.00%,-71.10%,40.8M,23.3M,14.0M,none,none,none,4.22,-0.75,-0.7,9.58,0.16,0.41,none,0.18,218.5M,16.8M,-16.8M,-6.80%,6.40%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,1.85,1.5,-18.92,1.61,12210,-20.53
adm,10.238,15.39,15.64,0.21,1.44M,1.52M,26.70%,46.30%,10.2B,661.3M,582.7M,0.2,1.30%,none,9.73,0.6,0.2,30.96,1.02,1.58,25.57,0.5,20.9B,1.42B,405.5M,1.90%,3.90%,30-Jun,none,2.79%,6.43%,1.64,0.69,676.8M,3.75M,0.60%,886.0K,2.09,1.80M,15.46,14.35,-7.18,1.61,26778266,-8.79
ado,7.3,12.89,17.79,0.86,34.1K,22.0K,-17.40%,-4.60%,9.56B,741.5M,400.4M,none,none,none,1.6,-0.4,-0.09,23.34,0.38,8.07,none,0.55,17.3B,804.3M,-297.6M,-1.70%,0.20%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,13.24,13.5,1.96,1.61,146964,0.35
adp,41,55.46,66.5,0.73,1.70M,1.27M,-14.60%,-1.40%,34.2B,616.6M,604.3M,0.46,0.83%,none,7.41,1.48,0.31,11.03,2.84,7.48,37.45,5.03,7.08B,1.88B,947.9M,13.40%,22.00%,30-Jun,none,5.14%,20.00%,2.19,0.02,1.75B,8.38M,1.40%,8.09M,5.36,1.56M,55.27,58.96,6.68,1.61,81158468,5.07
adpi,3.74,7.25,11.5,-0.32,"3,591","2,000",-9.40%,4.60%,52.0M,7.17M,2.90M,none,none,none,8.46,0.5,0.11,20.2,0.2,0.86,14.44,0.36,148.5M,20.2M,3.69M,2.50%,7.70%,31-Dec,none,2.75%,6.25%,1.38,0.95,1.46M,14.0K,0.50%,"9,000",3.5,"4,000",6.97,6.3,-9.61,1.61,1394,-11.22
adpt,7.2,13.73,15.5,1.66,1.25M,1.56M,16.90%,34.90%,1.45B,105.6M,99.3M,none,none,none,6.51,-1.18,-0.62,4.8,5.66,2.11,none,2.86,477.3M,-98.1M,-118.3M,-24.80%,-32.50%,31-Mar,none,-10.02%,-16.13%,4.18,0.33,598.0M,2.85M,2.90%,1.66M,1.61,1.77M,13.13,14.5,10.43,1.61,16935074,8.83
adrx,38.5,73.82,77.39,none,1.58M,1.60M,2.80%,18.70%,5.19B,70.3M,51.3M,none,none,none,9.17,1.04,0.35,9.56,4.32,8.05,71.05,7.72,699.9M,79.4M,75.5M,5.60%,8.70%,31-Dec,none,5.63%,12.88%,3.6,0,303.8M,2.37M,4.60%,2.68M,1.5,1.57M,72.57,70.41,-2.98,1.61,37910568,-4.59
ads,11.05,16.5,17.4,none,59.4K,45.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,15.95,19.15,20.06,1.61,529540,18.45
adsc,1.31,1.76,3.688,2.09,"6,318","7,000",-38.80%,-29.30%,22.9M,13.0M,4.20M,none,none,none,3,-0.56,-0.28,1.83,2.48,0.59,none,0.96,23.9M,-4.09M,-7.25M,-30.40%,-15.70%,31-Mar,none,none,none,none,none,none,none,none,none,none,none,1.85,1.84,-0.54,1.61,185,-2.15
adsk,23.188,37.2,40.375,1.38,591.2K,748.0K,37.80%,59.00%,2.01B,54.1M,42.0M,0.24,0.65%,none,8.49,1.73,0.38,16.85,5.08,4.38,21.5,2.21,943.8M,146.0M,96.9M,10.70%,13.10%,31-Jan,none,none,none,none,none,none,none,none,none,none,none,36.69,37.27,1.58,1.61,24582300,-0.03
adst,0.5,0.65,1.531,none,"4,182","4,000",-32.90%,-22.60%,4.32M,6.65M,3.10M,none,none,none,0.34,-0.62,-0.06,0.29,0.1,1.9,none,2.27,1.63M,-3.23M,-3.38M,none,none,31-Dec,none,-88.27%,-146.61%,1.28,0.01,641.0K,"1,000",0.00%,"1,000",1,"1,000",0.65,0.62,-4.62,1.61,1300,-6.22
adsx,0.11,0.45,3,1.77,5.77M,5.43M,-70.60%,-66.10%,112.6M,250.1M,217.6M,none,none,none,0.24,-1.14,-0.55,1.13,0.01,1.9,none,0.4,165.9M,-115.8M,-184.4M,none,-87.50%,31-Dec,none,-57.12%,-121.81%,0.49,1.65,3.13M,1.73M,0.80%,1.54M,0.17,9.92M,0.44,0.43,-2.27,1.61,1106292,-3.88
adtk,2.85,4.08,31.375,1.19,120.1K,159.0K,-76.90%,-73.30%,53.8M,13.2M,12.7M,none,none,none,3.81,-4.39,-1.63,7.03,1.04,1.07,none,0.58,86.1M,-45.1M,-55.9M,-64.90%,-58.90%,30-Jun,none,none,none,none,none,none,none,none,none,none,none,3.8,4,5.26,1.61,118940,3.65
adtn,16.563,26.11,36.688,0.78,196.8K,157.0K,-22.20%,-10.20%,1.03B,39.5M,21.3M,none,none,none,11.21,0.56,0.13,10.78,3.09,2.33,46.21,2.42,419.7M,41.6M,22.0M,5.20%,6.00%,31-Dec,none,4.03%,5.01%,10.6,0.12,119.3M,1.49M,7.00%,1.83M,8.93,167.0K,25.53,25.52,-0.04,1.61,8488725,-1.65
advna,7,9.05,19.1,1.08,32.0K,24.0K,15.40%,33.20%,242.5M,26.8M,17.7M,0.25,2.79%,none,13.54,-2.01,0.09,11.17,1,0.67,none,0.81,286.7M,30.4M,-50.9M,-17.70%,-23.60%,31-Dec,none,-2.10%,-12.33%,none,0.85,27.2M,1.35M,7.60%,1.44M,50.04,27.0K,9.26,9.94,7.34,1.61,227796,5.73
advp,14.5,27.69,40.15,0.11,2.00M,2.51M,62.30%,87.30%,2.55B,92.1M,78.1M,none,none,none,8.64,0.68,0.29,133,1.24,3.2,40.6,0.21,12.2B,251.6M,63.8M,0.50%,1.60%,31-Mar,none,2.53%,15.06%,0.8,0.64,113.5M,3.50M,4.50%,3.68M,0.71,4.91M,27.38,29.35,7.2,1.61,21252356,5.59
advs,28.6,50.02,69.04,1.29,879.6K,692.0K,2.10%,17.80%,1.69B,33.8M,27.4M,none,none,none,11.12,0.81,0.14,4.54,8.66,4.5,61.91,11.01,158.4M,39.8M,28.1M,17.70%,22.60%,31-Dec,none,9.75%,11.35%,7.56,0,292.9M,2.46M,9.00%,2.31M,2.76,892.0K,49.67,49.95,0.56,1.61,22137919,-1.05
adx,12.7,14.32,22.75,0.97,116.7K,96.0K,-33.40%,-23.10%,1.16B,81.0M,80.2M,5.64,39.38%,none,16.31,-10.68,-3.39,0.33,0,0.88,none,44.07,25.4M,23.5M,-824.9M,none,92.70%,31-Dec,none,-40.48%,-47.28%,none,0,76.0K,1.17M,1.50%,707.0K,15.18,77.0K,14.16,14.22,0.42,1.61,862344,-1.19
adyn,2.813,3.38,7.25,0.34,"5,227","4,000",-43.70%,-35.00%,12.2M,3.62M,1.00M,none,none,none,2.44,-0.42,-0.12,1.04,2.02,1.38,none,3.26,4.93M,-3.68M,-2.02M,-40.90%,-78.10%,31-Dec,none,-15.60%,-18.81%,15.56,0,9.53M,"4,000",0.40%,0,1.33,"3,000",3.38,3.5,3.55,1.61,0,1.94
ae,6.75,7.22,16.75,0.54,"3,000","2,000",-41.70%,-32.70%,30.5M,4.22M,1.40M,0.13,1.80%,none,10.3,0.21,-0.25,"1,232.95",2.47,0.7,34.71,0.01,5.14B,7.29M,849.0K,0%,0%,31-Dec,none,0.24%,1.92%,1.13,0.34,10.4M,0,none,0,none,"3,000",7.32,7.8,6.56,1.61,56364,4.95
aec,7.17,8.94,10.72,0.08,35.3K,26.0K,8.40%,25.10%,173.6M,19.4M,16.1M,1,11.19%,none,6.28,-0.1,0.05,8.1,0.07,1.43,none,1.1,158.0M,77.5M,-1.93M,2.80%,-0.40%,31-Dec,none,0.55%,-1.46%,none,3.08,1.44M,73.0K,0.50%,67.0K,2.28,32.0K,8.98,9.18,2.23,1.61,212826,0.62
aed,11.625,16.7,18,0.49,"7,818","4,000",41.40%,63.20%,747.1M,44.7M,6.26M,none,none,none,7.75,0.16,-0.3,9.6,7.52,2.15,104.38,1.74,429.4M,none,7.14M,1.70%,none,31-Dec,none,0.18%,2.19%,none,none,none,none,none,none,none,none,16.7,17.35,3.89,1.61,0,2.28
aee,36.53,40.88,46.938,-0.08,446.5K,360.0K,-8.30%,5.90%,5.63B,137.6M,136.2M,2.54,6.21%,none,24.41,3.3,1.94,32.12,0.81,1.68,12.39,1.27,4.41B,1.34B,452.5M,10.30%,21.30%,31-Dec,none,4.58%,14.02%,0.66,0.99,112.1M,2.98M,2.20%,2.48M,7.75,384.0K,41.06,42.3,3.02,1.61,13303440,1.41
aeg,19.69,26.6,43,0.78,211.1K,223.0K,-35.90%,-26.00%,37.7B,1.42B,878.6M,none,none,none,9.89,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,26.21,26.77,2.14,1.61,4135938,0.53
aegn,2.01,3.28,13.563,none,40.2K,42.0K,-74.00%,-70.00%,66.1M,20.1M,13.1M,none,none,none,2.25,-1.38,-0.44,0.17,2.29,1.46,none,19.84,2.91M,-24.4M,-24.3M,none,none,31-Dec,none,-45.86%,-64.67%,8,0,46.2M,"1,000",0.00%,10.0K,0.02,50.0K,3.22,3.5,8.7,1.61,161000,7.09
aehr,3.18,4,6.25,0.39,"4,273","2,000",-27.30%,-16.10%,28.5M,7.13M,5.80M,none,none,none,4.8,0.1,-0.09,3.51,2.18,0.83,41.67,1.14,25.1M,1.01M,687.0K,2.70%,0.60%,31-May,none,1.71%,1.97%,9.96,0,15.5M,0,none,0,none,"2,000",4,4.25,6.25,1.61,0,4.64
aeis,15.4,23.66,45.06,3.29,356.9K,171.0K,18.30%,36.50%,752.9M,31.8M,16.9M,none,none,none,7.16,0.07,-0.23,8.19,8.69,3.3,319.73,2.89,262.3M,17.9M,2.84M,1.10%,0.70%,31-Dec,none,0.73%,1.24%,13.54,0.91,276.3M,3.68M,21.80%,3.53M,10.26,359.0K,22.59,26.64,17.93,1.61,7481808,16.32
aela,3.97,5.2,8.68,none,"4,136","3,000",none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,5.025,5.9892,19.19,1.61,7537.5,17.58
aem,5.21,9.5,11.75,0.28,317.4K,283.0K,44.80%,67.10%,644.0M,67.8M,66.4M,0.02,0.21%,none,3.2,-0.04,-0.07,1.63,1.14,2.96,none,5.84,98.8M,24.5M,-3.07M,-3.10%,14.60%,31-Dec,none,-0.78%,-1.85%,7.9,0.89,76.4M,2.01M,3.00%,1.53M,6.24,322.0K,9.7,9.87,1.75,1.61,2666530,0.14
aen,2.125,14.09,14.5,0.21,86.7K,54.0K,493.30%,584.80%,330.7M,23.5M,10.6M,none,none,none,7.68,-3.52,0.22,39.43,1.96,1.83,none,0.36,1.28B,69.5M,-82.6M,-5.20%,-2.40%,29-Mar,none,none,none,none,none,none,none,none,none,none,none,13.75,12,-12.73,1.61,1138500,-14.34
