"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"ALN","1.10","1.32","3.13","2.07","24,828","7,557","-55.15%","-60.93%","45.50M","34.47M","10.67M","N/A","N/A","N/A","3.80","0.52","0.52","5.51","0.48","0.35","2.54","0.24","196.57M","30.49M","18.99M","9.66%","14.50%","Dec 31","Jun 30, 2011","10.82%","17.08%","3.68","25.72","16.37M","58.02K","0.30%","69.81K","2.80","13,772","1.34","1.28","-4.48","17.39","30054.86","-21.87"
"ALNC","26.00","30.39","33.89","0.61","12,843","16,086","1.37%","-4.41%","144.26M","4.75M","4.42M","1.24","3.90%","Jun 29, 2000","30.15","2.79","2.79","13.54","9.06","1.05","10.89","2.39","63.08M","N/A","13.12M","21.00%","33.33%","Dec 31","Sep 30, 2011","0.92%","9.54%","N/A","N/A","43.00M","274.36K","6.40%","261.54K","23.50","11,476","29.12","29.64","1.79","17.39","245656.32","-15.61"
"ALNY","5.88","7.51","13.98","1.03","254,636","207,267","-44.88%","-50.66%","320.31M","42.65M","32.72M","N/A","N/A","N/A","3.20","-1.10","-1.10","2.14","5.11","2.45","N/A","3.70","90.37M","-42.56M","-46.67M","-51.64%","-52.83%","Dec 31","Jun 30, 2011","-7.64%","-30.90%","2.23","N/A","217.95M","3.46M","11.40%","3.91M","11.70","314,612","7.73","7.10","-8.15","17.39","3081989.65","-25.54"
"ALOG","42.90","52.54","58.96","0.66","97,632","119,786","16.50%","10.72%","658.59M","12.54M","11.79M","0.40","0.80%","N/A","33.78","1.43","1.43","37.92","13.54","1.58","36.84","1.41","473.60M","42.74M","16.62M","3.77%","5.65%","Jul 31","Jul 31, 2011","3.32%","3.99%","4.31","N/A","169.66M","791.40K","N/A","799.91K","7.10","103,735","51.92","56.01","7.88","17.39","4185530.80","-9.52"
"ALR","17.82","21.12","41.18","1.27","1,117,110","877,571","-27.50%","-33.28%","1.82B","85.97M","81.86M","N/A","N/A","N/A","22.61","-12.20","-12.20","26.60","6.49","0.96","N/A","0.82","2.27B","463.55M","-1.04B","-45.84%","3.43%","Dec 31","Jun 30, 2011","0.72%","-33.81%","1.80","108.79","557.84M","4.11M","5.70%","5.38M","6.30","1,398,831","25.30","23.39","-7.55","17.39","40932389.30","-24.94"
"ALRN","0.67","1.79","3.49","-0.02","871","714","167.16%","161.38%","8.81M","4.92M","1.59M","N/A","N/A","N/A","0.89","-0.25","-0.25","0.66","0.67","2.32","N/A","3.25","3.14M","-1.43M","-1.52M","-38.52%","-48.62%","Mar 31","Jun 30, 2011","-17.94%","-33.44%","8.52","N/A","3.28M","5.90K","0.30%","7.46K","5.80","600","1.84","1.9999","8.69","17.39","1288.00","-8.70"
"ALSK","5.59","6.18","11.65","0.85","792,120","608,157","-38.99%","-44.77%","279.34M","45.20M","44.43M","0.86","13.70%","N/A","-0.83","-0.12","-0.12","7.72","0.45","N/A","N/A","0.82","346.08M","123.30M","-5.24M","-1.51%","17.19%","Dec 31","Jun 30, 2011","5.98%","N/A","1.29","N/A","20.22M","12.48M","28.10%","12.11M","18.50","479,328","7.10","5.35","-24.65","17.39","5657890.60","-42.04"
"ALT","none","49.29","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","7,493","49.45","49.25","-0.40","17.39","940341.20","-17.80"
"ALTE","17.33","21.87","23.62","0.99","441,228","492,329","8.26%","2.48%","2.31B","105.79M","79.76M","0.56","2.50%","N/A","26.40","1.34","1.34","14.92","11.40","0.85","16.38","1.43","1.66B","N/A","148.46M","8.97%","10.40%","Dec 31","Jun 30, 2011","1.05%","5.19%","2.19","15.77","1.21B","3.68M","N/A","3.52M","10.80","1,135,536","21.33","22.95","7.59","17.39","9487114.74","-9.80"
"ALTH","1.28","1.43","4.81","0.55","1,045,580","784,929","-64.95%","-70.73%","151.12M","105.68M","68.36M","N/A","N/A","N/A","0.87","-0.47","-0.47","0.66","1.04","1.73","N/A","2.27","69.90M","-50.43M","-49.96M","-71.47%","-73.97%","Dec 31","Jun 30, 2011","-23.13%","-45.28%","4.82","N/A","109.47M","4.79M","6.10%","4.79M","7.50","705,563","1.44","1.33","-7.64","17.39","1210697.28","-25.03"
"ALTI","0.72","1.32","3.32","1.52","336,057","90,871","-38.60%","-42.26%","91.68M","69.45M","27.07M","N/A","N/A","Nov 16, 2010","0.41","-0.73","-0.73","0.29","0.04","3.42","N/A","11.91","8.16M","-16.77M","-20.23M","-247.77%","-226.41%","Dec 31","Jun 30, 2011","-43.49%","-105.29%","1.51","12.19","2.92M","814.48K","N/A","826.48K","3.50","66,052","1.30","0.92","-29.23","17.39","90650.30","-46.62"
"ALTR","29.52","38.20","49.59","1.07","6,159,460","7,657,410","25.86%","20.08%","12.26B","320.86M","323.01M","0.32","0.90%","Aug 11, 2000","8.84","2.72","2.72","6.82","10.08","4.31","14.03","5.65","2.17B","1.01B","887.80M","40.97%","45.46%","Dec 31","Jul 1, 2011","17.13%","39.88%","6.69","17.50","3.27B","11.16M","3.50%","12.83M","1.80","7,063,236","37.49","37.67","0.48","17.39","228052944.66","-16.91"
"ALU","2.25","2.69","6.63","2.48","29,510,700","23,072,000","-25.28%","-31.06%","6.10B","2.27B","2.12B","N/A","N/A","N/A","2.10","0.22","0.22","10.19","2.47","1.34","12.17","0.28","23.04B","1.94B","551.65M","2.40%","4.18%","Dec 31","Jun 30, 2011","1.82%","12.50%","1.28","109.31","5.60B","21.25M","N/A","27.13M","0.90","24,256,580","2.50","1.62","-35.20","17.39","55566880.00","-52.59"
"ALUM","none","10.13","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","Global X Funds","3.33M","none","none","none","none","none","none","none","none","none","3,130","9.96","9.75","-2.11","17.39","23366.16","-19.50"
"ALV","44.38","55.76","83.86","2.13","1,245,400","889,857","-16.86%","-22.64%","4.98B","89.27M","88.83M","1.80","3.20%","N/A","36.36","6.87","6.87","87.95","6.35","1.62","8.12","0.67","7.82B","1.20B","644.10M","8.24%","11.89%","Dec 31","Jun 30, 2011","10.15%","22.04%","1.44","21.28","567.00M","1.37M","1.50%","1.22M","1.20","1,713,121","54.65","53.28","-2.51","17.39","55208195.10","-19.90"
"ALVR","0.90","1.04","2.88","1.16","182,214","91,614","-57.33%","-60.99%","64.79M","62.29M","61.47M","N/A","N/A","N/A","1.77","-1.56","-1.56","3.32","1.12","0.54","N/A","0.29","206.73M","-18.17M","-97.10M","-46.97%","-11.92%","Dec 31","Jun 30, 2011","-6.52%","-62.71%","2.34","N/A","69.73M","354.76K","0.60%","398.71K","2.20","190,597","1.09","0.85","-22.02","17.39","155917.96","-39.41"
"ALX","315.09","400.00","454.00","1.61","4,344","2,986","8.12%","4.46%","2.04B","5.10M","3.71M","12.00","3.10%","N/A","68.23","14.52","14.52","48.68","96.15","5.99","27.55","8.40","248.55M","161.80M","74.13M","29.83%","51.86%","Dec 31","Jun 30, 2011","4.65%","21.69%","1.52","381.74","490.95M","89.89K","6.00%","87.41K","25.00","3,329","400.05","396.61","-0.86","17.39","1030528.80","-18.25"
"ALXA","0.86","1.35","1.91","1.79","404,297","322,514","14.52%","8.74%","97.38M","72.14M","67.46M","N/A","N/A","N/A","0.16","0.12","0.12","0.75","0.54","8.66","11.07","2.26","45.39M","8.60M","7.40M","16.31%","9.04%","Dec 31","Jun 30, 2011","3.84%","N/A","1.26","126.64","38.66M","2.78M","N/A","2.99M","9.40","470,661","1.34","0.9993","-25.43","17.39","323811.00","-42.82"
"ALXN","33.48","66.91","70.42","0.40","1,611,970","1,345,740","105.01%","101.35%","12.29B","183.70M","180.42M","N/A","N/A","May 23, 2011","5.75","0.80","0.80","3.91","2.42","12.10","83.43","17.95","711.85M","225.62M","153.60M","21.58%","29.73%","Dec 31","Sep 30, 2011","11.77%","16.45%","3.87","N/A","445.19M","4.71M","3.10%","5.47M","2.90","958,999","66.27","68.66","3.61","17.39","99430447.68","-13.79"
"AM","15.59","16.74","24.84","2.05","436,188","491,471","-14.90%","-18.56%","667.88M","39.90M","36.25M","0.60","3.50%","Sep 13, 1993","19.67","2.27","2.27","40.25","5.25","0.88","7.38","0.43","1.62B","209.14M","94.72M","5.83%","10.38%","Feb 28","Aug 26, 2011","7.00%","12.97%","2.18","29.81","209.33M","8.00M","N/A","8.16M","23.80","623,393","15.53","16.99","9.40","17.39","16636528.03","-7.99"
"AMAC","4.74","8.56","8.59","0.82","95,726","62,414","49.13%","45.47%","82.30M","9.62M","6.29M","N/A","N/A","N/A","3.20","0.17","0.17","4.40","0.75","2.67","50.35","1.95","42.10M","8.57M","1.64M","3.91%","12.08%","Dec 31","Jun 30, 2011","8.45%","5.45%","4.64","8.00","7.19M","11.41K","N/A","1.60K","0.10","40,448","8.55","8.55","0.00","17.39","444035.70","-17.39"
"AMAG","12.65","14.03","20.23","0.65","379,765","345,017","-30.99%","-34.65%","297.46M","21.20M","11.95M","N/A","N/A","Sep 26, 1991","10.01","-3.72","-3.72","2.98","11.28","1.37","N/A","4.63","62.90M","-75.90M","-78.63M","-125.02%","-124.72%","Dec 31","Jun 30, 2011","-14.48%","-32.24%","6.92","N/A","239.19M","2.26M","N/A","2.25M","8.20","368,061","13.63","17.80","30.59","17.39","2231312.78","13.20"
"AMAP","12.37","13.00","22.72","N/A","126,763","30,800","-29.84%","-35.62%","617.12M","47.47M","23.87M","N/A","N/A","N/A","5.05","0.65","0.65","2.23","3.53","2.68","20.06","6.10","105.40M","37.54M","29.93M","30.56%","31.67%","Dec 31","Jun 30, 2011","N/A","N/A","5.70","N/A","167.50M","261.64K","N/A","207.06K","2.30","19,582","12.15","10.85","-10.70","17.39","739145.25","-28.09"
"AMAT","9.70","11.76","16.93","1.25","18,271,500","13,895,800","-2.73%","-6.39%","15.49B","1.32B","1.31B","0.32","2.70%","Apr 17, 2002","6.49","1.45","1.45","8.48","4.37","1.84","8.10","1.40","11.22B","3.01B","1.94B","17.28%","24.58%","Oct 31","Jul 31, 2011","13.89%","24.50%","3.13","22.77","5.76B","20.71M","1.80%","23.02M","1.10","11,800,591","11.92","10.78","-9.56","17.39","187907726.32","-26.96"
"AMBO","4.56","6.59","14.40","N/A","54,797","37,186","-42.99%","-48.77%","470.05M","71.33M","6.02M","N/A","N/A","N/A","6.13","0.56","0.56","3.71","1.22","1.09","11.87","1.93","248.39M","65.84M","44.87M","15.23%","19.26%","Dec 31","Jun 30, 2011","N/A","N/A","1.21","8.35","86.68M","13.20K","N/A","20.09K","0.30","14,887","6.70","6.85","2.24","17.39","728584.80","-15.15"
"AMBT","5.70","7.10","14.00","-0.93","5,265","2,200","-43.23%","-46.89%","117.31M","16.52M","2.63M","N/A","N/A","Jul 20, 2011","0.67","0.21","0.21","2.61","0.76","10.98","34.30","2.90","42.09M","3.62M","3.36M","7.99%","7.64%","Dec 31","Jun 30, 2011","20.26%","59.97%","2.84","0.04","12.55M","1.14K","N/A","953.00","0.30","2,773","6.90","6.5201","-5.51","17.39","6472.20","-22.90"
"AMCC","4.69","5.98","11.41","1.40","1,077,530","705,186","-35.54%","-39.20%","384.95M","64.37M","54.82M","N/A","N/A","Dec 11, 2007","3.80","-0.15","-0.15","3.83","2.22","1.59","N/A","1.57","247.74M","5.99M","-9.27M","-3.74%","-7.00%","Mar 31","Jun 30, 2011","-3.52%","-3.49%","4.40","N/A","142.72M","4.04M","N/A","4.26M","6.00","509,806","6.31","7.46","18.23","17.39","9678814.35","0.83"
"AMCF","1.19","2.76","6.44","N/A","36,912","47,114","-43.66%","-47.32%","26.27M","9.52M","4.02M","N/A","N/A","N/A","5.51","0.87","0.87","22.93","0.55","0.51","3.18","0.12","224.74M","14.47M","8.51M","3.79%","6.08%","Dec 31","Jun 30, 2011","10.93%","17.04%","0.89","65.82","5.19M","2.36K","N/A","3.50K","0.10","31,516","2.66","3.35","25.94","17.39","5341.28","8.55"
"AMCN","2.10","2.38","8.24","1.64","182,383","49,829","-62.85%","-68.63%","155.67M","65.41M","30.45M","N/A","N/A","N/A","4.05","-0.11","-0.11","3.72","1.75","0.62","N/A","0.67","244.58M","12.98M","-6.22M","-2.54%","-5.72%","Dec 31","Jun 30, 2011","-2.63%","-3.92%","2.87","N/A","114.47M","237.33K","N/A","326.33K","1.50","33,212","2.80","3.33","18.93","17.39","107948.40","1.54"
"AMD","4.31","4.91","9.58","2.34","24,327,900","19,231,800","-31.81%","-37.59%","3.39B","691.33M","583.28M","N/A","N/A","Aug 22, 2000","2.38","1.12","1.12","8.99","2.69","2.13","4.37","0.54","6.45B","773.00M","828.00M","12.83%","6.54%","Dec 25","Jul 2, 2011","5.18%","69.20%","2.62","134.00","1.86B","94.26M","16.30%","93.72M","3.70","14,844,102","5.30","5.69","7.36","17.39","239445520.00","-10.03"
"AME","30.87","38.83","47.00","0.87","923,902","553,217","11.69%","5.91%","6.27B","161.48M","157.60M","0.24","0.60%","Dec 22, 2010","12.30","2.12","2.12","17.55","1.26","3.25","18.32","2.30","2.80B","653.59M","343.17M","12.26%","20.48%","Dec 31","Jun 30, 2011","9.65%","19.39%","1.80","60.99","203.11M","892.87K","0.60%","980.58K","0.90","988,200","38.01","42.84","12.71","17.39","30575814.15","-4.69"
"AMED","10.34","13.58","38.87","0.70","601,095","385,686","-49.70%","-53.36%","397.34M","29.26M","28.65M","N/A","N/A","Dec 5, 2006","31.06","2.81","2.81","54.32","0.96","0.44","4.84","0.26","1.54B","189.60M","80.68M","5.25%","10.06%","Dec 31","Jun 30, 2011","7.40%","9.23%","0.95","17.57","28.13M","4.85M","19.80%","4.82M","11.20","393,536","10.06","11.87","17.99","17.39","32671821.76","0.60"
"AMG","70.27","87.36","113.00","2.17","750,437","443,843","6.39%","2.73%","4.55B","52.06M","49.81M","N/A","N/A","Mar 30, 2004","35.23","3.42","3.42","32.22","8.80","2.56","25.53","2.82","1.66B","585.47M","180.43M","10.85%","29.12%","Dec 31","Jun 30, 2011","5.90%","13.69%","2.27","41.47","458.20M","1.13M","N/A","988.40K","1.60","898,377","88.49","94.57","6.87","17.39","82631165.59","-10.52"
"AMGN","47.66","56.47","61.53","0.48","6,834,690","4,783,430","2.95%","-0.71%","52.18B","924.09M","922.50M","1.12","1.90%","Nov 22, 1999","27.72","4.81","4.81","16.30","20.75","2.13","11.75","3.56","15.32B","6.39B","4.55B","29.72%","34.88%","Dec 31","Jun 30, 2011","7.62%","18.67%","5.56","54.38","19.17B","19.58M","2.10%","19.73M","3.30","7,676,678","55.54","57.91","4.27","17.39","440541225.02","-13.13"
"AMJ","none","36.64","none","none","none","none","none","none","0.15%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","JPMorgan","2.84B","none","none","none","none","none","none","none","none","none","2,384,364","36.81","36.90","0.24","17.39","24326771.94","-17.15"
"AMKR","3.81","4.78","8.49","2.76","2,838,160","2,051,240","-29.64%","-33.30%","946.06M","197.92M","95.22M","N/A","N/A","N/A","3.93","0.67","0.67","15.29","2.40","1.25","7.12","0.33","2.90B","650.21M","167.80M","5.81%","10.86%","Dec 31","Jun 30, 2011","7.14%","26.49%","1.63","169.36","475.47M","16.22M","20.80%","16.02M","5.70","1,920,041","4.70","4.44","-5.53","17.39","6911716.60","-22.93"
"AMLN","8.03","11.33","16.65","1.51","1,910,040","2,999,470","-1.75%","-7.53%","1.65B","145.99M","130.96M","N/A","N/A","N/A","2.14","-0.70","-0.70","4.55","3.05","5.51","N/A","2.61","659.93M","-6.65M","-101.11M","-15.32%","-8.97%","Dec 31","Sep 30, 2011","-2.37%","-30.39%","2.72","209.29","445.83M","7.08M","7.00%","7.79M","5.90","1,688,333","11.14","10.80","-3.05","17.39","26714265.86","-20.45"
"AMLP","none","15.88","none","none","none","none","none","none","1.50%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","ALPS","1.30B","none","none","none","none","none","none","none","none","none","856,528","16.01","15.95","-0.37","17.39","16875756.76","-17.77"
"AMNB","17.11","17.96","24.42","0.72","11,295","8,214","-19.34%","-23.00%","139.76M","7.78M","6.83M","0.92","5.10%","Jul 16, 1999","18.06","1.11","1.11","5.47","5.04","1.01","16.18","4.22","33.59M","N/A","6.87M","20.45%","36.30%","Dec 31","Jun 30, 2011","0.82%","6.25%","N/A","N/A","39.18M","16.88K","0.30%","16.53K","1.90","7,730","18.66","18.55","-0.59","17.39","124089.00","-17.98"
"AMOT","4.58","5.10","9.25","1.38","6,445","3,143","6.25%","0.47%","43.14M","8.46M","4.73M","0.08","1.60%","N/A","4.02","0.58","0.58","12.08","0.46","1.27","8.81","0.44","98.76M","9.36M","4.81M","4.87%","7.51%","Dec 31","Jun 30, 2011","9.84%","16.17%","1.81","0.85","3.86M","4.81K","0.10%","4.37K","0.80","200","5.00","6.35","27.00","17.39","101135.00","9.61"
"AMOV","18.32","23.94","29.84","1.34","5,788","4,957","-17.44%","-21.10%","93.97B","3.93B","2.38B","0.31","1.30%","Jul 1, 2011","5.72","1.44","1.44","9.30","1.63","4.19","16.63","2.05","45.81B","17.68B","7.07B","15.43%","23.54%","Dec 31","Jun 30, 2011","11.89%","33.92%","1.04","90.87","6.40B","7.93K","N/A","8.01K","1.60","12,694","24.32","23.63","-2.84","17.39","459526.40","-20.23"
"AMP","36.00","42.05","65.12","2.19","3,426,620","2,616,510","-12.68%","-16.34%","9.93B","236.08M","235.37M","0.92","2.10%","N/A","44.49","4.57","4.57","42.05","17.43","1.00","9.20","1.00","10.56B","3.01B","1.25B","11.11%","27.27%","Dec 31","Jun 30, 2011","1.41%","10.28%","1.15","80.07","4.12B","2.94M","1.20%","3.70M","1.00","3,460,458","44.09","45.91","4.13","17.39","147069205.31","-13.27"
"AMPE","1.91","6.14","9.27","1.28","97,586","67,857","145.26%","141.60%","176.35M","28.72M","13.68M","N/A","N/A","N/A","0.50","-0.85","-0.85","N/A","0.29","13.49","N/A","N/A","N/A","N/A","-17.02M","N/A","N/A","Dec 31","Jun 30, 2011","-58.29%","-250.46%","3.61","N/A","8.37M","1.62M","18.00%","1.41M","13.90","118,344","6.55","7.26","10.84","17.39","313279.95","-6.55"
"AMPL","0.30","0.49","2.70","1.12","35,029","178,543","-76.89%","-82.67%","27.22M","56.13M","21.42M","N/A","N/A","N/A","2.93","-1.01","-1.01","9.64","2.03","0.17","N/A","0.05","540.92M","2.72M","-108.05M","-10.51%","-3.18%","Dec 31","Jun 30, 2011","-0.95%","-73.13%","1.09","520.01","113.99M","28.85K","0.10%","29.25K","1.30","33,465","0.442","0.36","-18.55","17.39","8266.73","-35.95"
"AMR","1.75","2.63","8.98","1.61","13,679,600","10,953,500","-65.71%","-69.37%","881.65M","335.23M","322.87M","N/A","N/A","Jun 10, 1998","-14.42","-2.93","-2.93","70.74","12.82","N/A","N/A","0.04","23.61B","898.00M","-982.00M","-4.16%","-0.86%","Dec 31","Sep 30, 2011","-0.50%","N/A","0.77","N/A","4.30B","60.56M","N/A","63.86M","6.60","5,868,532","2.50","0.32","-87.20","17.39","13843232.50","-104.59"
"AMRB","4.55","4.70","6.89","0.49","5,391","6,114","-17.40%","-21.06%","46.48M","9.89M","7.05M","N/A","N/A","Dec 1, 2008","9.41","0.16","0.16","1.90","5.29","0.50","29.01","2.51","18.51M","N/A","1.55M","8.39%","25.13%","Dec 31","Sep 30, 2011","0.27%","1.70%","N/A","N/A","52.31M","1.79K","N/A","2.45K","0.30","12,701","4.85","4.70","-3.09","17.39","29560.75","-20.49"
"AMRC","8.60","10.41","17.46","N/A","177,975","143,743","-16.95%","-20.61%","448.36M","43.07M","15.30M","N/A","N/A","N/A","5.12","0.74","0.74","17.12","1.39","2.08","13.99","0.67","683.15M","65.97M","33.86M","4.96%","7.77%","Dec 31","Jun 30, 2011","6.06%","20.52%","2.11","126.95","59.78M","1.26M","N/A","1.48M","7.90","118,734","10.21","11.88","16.36","17.39","1287021.55","-1.04"
"AMRI","2.71","3.51","6.73","1.35","123,646","142,771","-44.76%","-50.54%","105.19M","29.97M","22.22M","N/A","N/A","Aug 25, 2000","8.22","-2.04","-2.04","7.01","0.96","0.43","N/A","0.50","210.08M","3.80M","-61.05M","-29.06%","-6.58%","Dec 31","Jun 30, 2011","-2.51%","-22.07%","2.55","3.92","28.71M","991.01K","5.30%","1.04M","6.90","111,058","3.05","2.29","-24.92","17.39","255541.20","-42.31"
"AMRN","2.89","9.27","19.87","1.37","2,617,540","2,303,560","197.12%","193.46%","1.23B","133.14M","116.52M","N/A","N/A","Jan 18, 2008","-1.16","-3.37","-3.37","N/A","0.99","N/A","N/A","N/A","N/A","-48.97M","-382.83M","N/A","N/A","Dec 31","Jun 30, 2011","-35.17%","N/A","35.14","N/A","131.45M","4.75M","N/A","5.25M","2.60","1,690,286","8.99","6.98","-22.36","17.39","22775059.23","-39.75"
"AMRS","15.28","18.33","33.99","N/A","248,426","367,571","11.02%","7.36%","824.30M","44.97M","16.67M","N/A","N/A","N/A","5.58","-4.75","-4.75","3.58","4.16","3.41","N/A","6.95","123.13M","-116.55M","-163.54M","-98.70%","-101.79%","Dec 31","Jun 30, 2011","-24.88%","-47.78%","4.23","6.91","186.97M","3.75M","N/A","3.25M","15.40","218,213","19.36","11.27","-41.79","17.39","3962779.04","-59.18"
"AMSC","3.21","3.96","38.08","1.82","1,401,370","1,065,300","-88.71%","-92.37%","200.80M","50.71M","38.11M","N/A","N/A","Nov 29, 1994","5.12","-4.80","-4.80","4.09","3.09","0.82","N/A","1.08","198.45M","-167.48M","-233.13M","-117.48%","-90.39%","Mar 31","Jun 30, 2011","-27.90%","-85.44%","2.03","1.79","156.78M","9.19M","24.00%","8.66M","5.50","872,447","3.95","3.97","0.51","17.39","5916499.60","-16.89"
