"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"RTM","none","50.85","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","1,800","51.23","51.67","0.86","1.55","5123.00","-0.69"
"RTN","38.01","51.54","50.99","0.83","1,577,560","1,228,580","31.54%","21.92%","22.92B","444.63M","443.52M","0.96","1.90%","24-Oct-95","25.613001","2.65","2.65","51.461","2.613","1.98","19.44","0.99","22.77B","2.45B","1.21B","5.25%","8.76%","31-Dec","24-Sep-06","5.08%","11.01%","1.361","0.35","1.16B","6.44M","1.50%","5.24M","4.1","1,352,300","51.30","52.80","2.92","1.55","76047120.00","1.38"
"RTP","161.51","211.89","253.33","1.59","489,612","490,350","26.44%","16.82%","70.68B","333.58M","333.54M","3.20","1.50%","N/A","46.360001","20.20","20.20","62.16","3.412","4.48","10.49","3.30","20.98B","10.52B","6.85B","32.63%","37.12%","31-Dec","30-Jun-06","19.73%","48.89%","1.171","0.258","1.14B","1.02M","N/A","831.89K","2","297,500","214.65","212.49","-1.01","1.55","79570755.00","-2.55"
"RTRSY","38.00","53.25","54.07","1.45","24,249.2","12,750","27.24%","17.62%","11.72B","220.17M","219.09M","1.14","2.20%","18-Apr-94","3.09","3.07","3.07","21.86","2.895","17.13","17.35","2.37","4.93B","780.70M","253.78M","14.49%","10.21%","31-Dec","30-Jun-06","7.13%","31.76%","0.698","N/A","637.35M","203.89K","N/A","170.72K","6.7","26,067","53.69","52.24","-2.70","1.55","26228155.59","-4.25"
"RTSX","19.76","33.05","39.30","0.64","78,201.5","191,667","-10.05%","-19.67%","766.46M","23.19M","12.29M","N/A","N/A","N/A","5.344","1.24","1.24","12.176","0.546","6.23","26.61","2.75","280.43M","73.49M","29.77M","10.62%","20.76%","Healthcare","Medical Practitioners","12.75%","28.04%","2.445","1.214","12.67M","1.20M","9.50%","1.19M","18.8","100,980","32.98","31.52","-4.43","1.55","4766368.54","-5.97"
"RTU","17.28","22.032","22.29","1.02","188,658","190,167","19.94%","10.32%","1.30B","58.86M","52.97K","1.41","6.50%","N/A","22.343","1.372","1.372","1.458","N/A","0.97","16.06","14.93","85.81M","N/A","80.77M","126.99%","80.75%","31-Dec","30-Jun-06","2.16%","5.46%","5.918","N/A","N/A","18.05K","N/A","10.29K","0.1","127,600","22.52","22.34","-0.80","1.55","4582820.00","-2.35"
"RTWI","8.76","9.38","12.07","0.59","7,143.08","11,633.3","-10.61%","-20.23%","49.11M","5.24M","3.74M","N/A","N/A","25-Nov-02","9.922","0.99","0.99","10.33","2.518","0.92","9.44","0.86","55.53M","10.15M","5.55M","9.99%","17.01%","31-Dec","30-Sep-06","2.74%","11.01%","0.568","N/A","13.18M","10.12K","0.30%","10.66K","2.4","8,942","9.37","9.02","-3.74","1.55","9932.20","-5.28"
"RUBO","6.92","9.91","10.55","0.45","19,053.8","19,016.7","16.37%","6.75%","96.86M","9.77M","7.13M","N/A","N/A","N/A","4.582","-0.13","-0.13","15.311","1.178","2.17","N/A","0.67","145.44M","4.55M","-1.22M","-0.84%","1.50%","25-Dec","24-Sep-06","2.61%","-2.79%","1.343","N/A","11.52M","25.39K","0.40%","23.47K","1.9","500","10.06","9.85","-2.09","1.55","223000.02","-3.63"
"RUD","none","9.78","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","64,900","9.81","9.93","1.22","1.55","396324.00","-0.32"
"RUK","35.42","44.00","46.21","0.59","17,415.4","18,483.3","22.12%","12.50%","13.68B","310.90M","310.71M","1.06","2.50%","N/A","5.93","1.40","1.40","N/A","N/A","7.32","31.43","N/A","N/A","1.06B","447.50M","N/A","N/A","31-Dec","30-Jun-06","19.68%","25.65%","46.929","N/A","N/A","45.42K","N/A","49.87K","3","14,600","44.33","44.04","-0.65","1.55","855569.00","-2.20"
"RUN","0.20","0.47","1.81","6","12,053.8","12,816.7","84.00%","74.38%","8.19M","17.43M","5.86M","N/A","N/A","N/A","-1.164","0.192","0.192","3.238","0.09","N/A","2.45","0.15","54.92M","5.44M","615.00K","7.23%","6.95%","31-Dec","30-Sep-06","4.68%","N/A","0.418","N/A","1.56M","1.30K","N/A","10.50K","0.1","100","","","0.00","1.55","0.00","-1.55"
"RURL","6.33","8.55","9.55","3.22","43,530.8","38,133.3","-0.71%","-10.33%","210.15M","24.58M","20.69M","N/A","N/A","N/A","-3.725","0.07","0.07","22.88","0.401","N/A","122.14","0.37","558.92M","62.47M","8.08M","0.31%","9.10%","30-June","30-Sep-06","10.25%","N/A","1.684","N/A","9.85M","233.64K","1.00%","255.89K","6.2","32,377","8.50","8.12","-4.47","1.55","223150.50","-6.02"
"RUS","10.80","15.64","16.58","1.97","36,415.4","59,933.3","30.54%","20.92%","327.08M","20.91M","12.01M","N/A","N/A","01-Apr-93","8.905","-1.41","-1.41","14.171","0.535","1.69","N/A","1.07","295.35M","1.73M","-29.32M","-9.93%","-1.42%","31-Dec","30-Sep-06","-0.82%","-14.68%","2.297","0.329","11.18M","1.09M","5.20%","1.13M","31.2","45,600","15.77","15.45","-2.03","1.55","599260.00","-3.57"
"RUSHA","none","18.34","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0.50","none","none","none","none","24.0%","-28.3%","0","0","none","none","none","none","none","none","none","none","none","42,162","18.25","16.92","-7.29","1.55","2113605.50","-8.83"
"RUSHB","13.86","17.10","18.86","2.01","11,547.7","16,150","14.83%","5.21%","429.35M","25.11M","22.29M","N/A","N/A","N/A","12.861","2.20","2.20","90.006","6.113","1.30","7.78","0.19","2.23B","131.51M","55.41M","2.48%","4.66%","31-Dec","30-Sep-06","7.29%","19.05%","1.256","1.853","153.49M","12.19K","0.20%","20.79K","1.2","6,100","16.97","15.78","-7.01","1.55","482355.28","-8.56"
"RUTH","16.90","19.25","24.61","2.41","315,638","237,583","8.07%","-1.55%","447.06M","23.22M","22.02M","N/A","N/A","N/A","2.445","0.74","0.74","10.564","0.087","7.89","26.15","1.83","244.33M","36.52M","16.76M","7.14%","11.48%","25-Dec","24-Sep-06","11.53%","36.02%","0.78","1.092","2.02M","908.98K","4.20%","995.92K","2.6","336,284","19.42","18.28","-5.87","1.55","13281745.82","-7.42"
"RUTX","14.13","20.38","20.36","2.46","35,210.8","46,466.7","42.57%","32.95%","287.34M","14.10M","12.13M","0.48","2.40%","N/A","12.472","1.70","1.70","20.581","5.079","1.63","12.00","1.00","285.27M","40.89M","23.67M","8.30%","12.40%","31-Dec","30-Sep-06","2.83%","14.07%","1.355","0.342","71.61M","30.04K","0.20%","39.26K","0.8","2,000","20.41","0.00","-100.00","1.55","147054.05","-101.55"
"RVBD","13.60","32.87","33.50","0","925,027","549,467","N/A","none","2.17B","66.07M","N/A","N/A","N/A","N/A","1.61","-0.37","-0.37","1.354","1.639","19.65","N/A","31.21","66.99M","-9.59M","-18.16M","-27.11%","-24.14%","31-Dec","30-Sep-06","N/A","N/A","4.658","0.014","108.26M","743.71K","1.40%","0","0.7","385,108","33.13","30.70","-7.33","1.55","29823725.39","-8.88"
"RVEP","3.00","4.96","7.50","0.01","1,796.92","1,600","4.95%","-4.67%","9.47M","1.91M","1.11M","0.25","5.50%","N/A","8.5","-1.09","-1.09","253.09","2.057","0.60","N/A","0.08","120.89M","3.58M","2.78M","-0.44%","2.62%","31-Dec","30-Sep-06","9.09%","19.12%","3.551","0.062","3.93M","92","N/A","20","0.1","1,246","","","0.00","1.55","0.00","-1.55"
"RVI","11.60","17.09","18.00","-0.1","303,471","217,550","32.91%","23.29%","803.42M","47.01M","10.99M","N/A","N/A","03-Dec-91","3.172","-2.32","-2.32","71.968","4.175","5.27","N/A","0.26","2.97B","98.91M","-95.66M","-3.22%","1.33%","28-Jan","29-Jul-06","2.25%","-57.29%","1.469","1.365","196.29M","5.29M","11.30%","5.28M","15.4","147,400","18.90","19.04","0.74","1.55","6673590.00","-0.81"
"RVP","2.60","2.73","4.28","1.14","11,960","18,566.7","-35.14%","-44.76%","64.49M","23.62M","9.30M","N/A","N/A","N/A","2.5","-0.14","-0.14","1.141","2.149","1.10","N/A","2.42","26.88M","-2.65M","-3.17M","-6.36%","-15.00%","31-Dec","30-Sep-06","-3.44%","-2.75%","9.004","0.072","50.76M","36.98K","0.40%","37.07K","3.9","25,500","2.75","2.89","5.09","1.55","12375.00","3.55"
"RVSB","10.95","14.89","14.46","0.48","25,950.8","17,616.7","26.21%","16.59%","172.35M","11.58M","9.27M","0.40","2.80%","25-Aug-06","8.275","0.96","0.96","3.735","3.754","1.71","15.58","3.89","42.18M","N/A","10.96M","25.98%","45.50%","31-Mar","30-Sep-06","1.38%","11.85%","N/A","N/A","43.45M","17.48K","0.20%","16.22K","0.4","101,651","15.59","15.20","-2.50","1.55","939468.99","-4.05"
"RVSN","13.86","19.97","21.74","2.17","212,502","155,750","19.31%","9.69%","440.98M","22.08M","18.72M","N/A","N/A","N/A","6.311","0.94","0.94","3.928","4.122","3.17","21.22","20.88","21.17M","4.92M","5.35M","25.27%","20.07%","31-Dec","30-Sep-06","1.67%","4.09%","4.458","N/A","91.02M","181.76K","N/A","119.27K","1.6","82,551","20.09","20.08","-0.05","1.55","2956564.94","-1.60"
"RVT","17.93","22.40","22.50","1.14","66,550.8","75,516.7","7.33%","-2.29%","1.25B","55.92M","55.55M","2.00","9.10%","N/A","19.806","3.57","3.57","0.337","0","1.12","6.27","65.60","18.86M","N/A","199.74M","1128.09%","23.66%","31-Dec","30-Jun-06","0.21%","17.01%","48.245","N/A","11.12K","35.87K","N/A","20.97K","0.6","42,500","22.24","22.20","-0.18","1.55","2177296.00","-1.73"
"RWC","5.01","6.12","11.70","2.38","117,729","49,866.7","-0.96%","-10.58%","81.50M","13.32M","11.64M","N/A","N/A","17-Jun-91","2.393","0.79","0.79","2.572","0.743","2.59","7.73","2.43","33.93M","8.35M","11.30M","33.30%","20.56%","31-Dec","30-Sep-06","17.66%","43.97%","11.829","N/A","9.89M","319.96K","2.80%","296.90K","2.6","30,200","6.15","6.00","-2.44","1.55","486465.00","-3.98"
"RWF","16.47","24.85","26.75","1.58","64,940","58,416.7","33.50%","23.88%","375.56M","15.11M","N/A","1.44","6.00%","N/A","20.809","N/A","N/A","N/A","0.066","1.16","N/A","N/A","N/A","N/A","N/A","N/A","N/A","31-Dec","30-Jun-06","N/A","N/A","N/A","N/A","996.13K","80.01K","N/A","81.51K","1.4","71,400","25.20","28.65","13.69","1.55","1537200.00","12.14"
"RWR","none","90.54","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","streetTracks Series Trust","1.32B","none","none","none","none","none","none","none","none","none","61,700","91.21","87.85","-3.68","1.55","5472600.00","-5.23"
"RWT","40.27","57.20","59.50","1.14","171,117","189,750","27.91%","18.29%","1.50B","26.16M","25.75M","2.80","5.10%","N/A","40.021","5.20","5.20","6.967","4.318","1.40","11.01","8.31","176.72M","N/A","134.34M","76.02%","71.05%","31-Dec","30-Sep-06","0.82%","13.05%","0.532","11.571","112.93M","2.22M","8.60%","2.33M","12.6","119,600","58.80","58.08","-1.22","1.55","19415760.00","-2.77"
"RX","23.94","27.07","30.13","0.75","992,597","689,117","13.38%","3.76%","5.37B","198.44M","197.96M","0.12","0.40%","19-Jan-99","-0.395","1.59","1.59","8.996","0.744","N/A","17.07","2.94","1.89B","591.00M","339.47M","17.93%","23.51%","31-Dec","30-Sep-06","15.66%","202.86%","1.325","N/A","147.71M","1.31M","0.70%","2.22M","1.5","2,810,100","27.37","27.48","0.40","1.55","26097295.00","-1.14"
"RXI","none","56.11","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","600","56.19","57.83","2.92","1.55","39333.00","1.37"
"RY","37.17","47.14","48.41","0.55","142,045","127,300","23.50%","13.88%","60.39B","1.28B","1.28B","1.42","3.00%","07-Apr-06","14.02","2.66","2.66","13.463","149.512","3.41","17.74","3.52","17.43B","N/A","3.53B","20.21%","33.71%","31-Oct","31-Jul-06","0.82%","19.04%","N/A","N/A","191.54B","1.17M","N/A","455.73K","11.5","121,600","46.90","47.65","1.60","1.55","8957900.00","0.05"
"RYAAY","46.47","76.67","78.02","0.93","278,640","271,833","53.02%","43.40%","11.83B","154.34M","142.23M","N/A","N/A","07-Dec-01","19.5","1.71","1.71","8.55","16.068","3.93","44.84","4.50","2.63B","803.30M","528.46M","20.10%","23.61%","31-Mar","30-Sep-06","6.52%","19.10%","2.461","0.712","2.48B","1.09M","N/A","1.11M","4","210,075","76.75","81.50","6.19","1.55","19752533.50","4.64"
"RYE","none","52.45","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","800","53.27","50.31","-5.56","1.55","74578.00","-7.10"
"RYF","none","49.33","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","400","49.49","50.77","2.59","1.55","0.00","1.04"
"RYI","19.60","22.02","33.24","4.24","581,388","830,917","-1.70%","-11.32%","578.14M","26.26M","24.48M","0.20","0.90%","N/A","24.346001","2.92","2.92","224.725","1.584","0.88","7.54","0.10","5.80B","218.60M","82.40M","1.42%","3.10%","31-Dec","30-Sep-06","4.50%","14.06%","3.539","1.678","41.60M","6.17M","25.20%","5.90M","11.5","403,600","22.27","25.09","12.66","1.55","10221930.00","11.12"
"RYJ","none","18.30","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","50,100","18.63","18.44","-1.02","1.55","1866726.00","-2.57"
"RYL","33.86","49.22","83.15","1.52","1,559,180","1,060,780","-33.27%","-42.89%","2.10B","42.60M","39.13M","0.48","1.00%","01-Dec-04","33.526001","9.23","9.23","109.084","2.095","1.45","5.33","0.42","4.93B","741.87M","434.78M","8.82%","14.12%","31-Dec","30-Sep-06","12.80%","32.52%","3.952","0.827","89.26M","8.03M","19.20%","8.52M","4.9","689,900","53.60","54.62","1.90","1.55","149720880.00","0.36"
"RYN","36.15","41.75","47.50","1.39","341,920","321,117","3.25%","-6.37%","3.20B","76.65M","73.76M","1.88","4.60%","18-Oct-05","11.938","2.28","2.28","15.958","2.203","3.46","18.35","2.60","1.22B","327.04M","177.60M","14.59%","15.81%","31-Dec","30-Sep-06","6.37%","20.63%","2.103","0.608","168.88M","2.73M","3.70%","2.85M","6.9","145,600","41.56","41.05","-1.23","1.55","13835324.00","-2.77"
"RYT","none","49.47","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","0","49.33","49.27","-0.12","1.55","78928.00","-1.67"
"RZ","3.11","4.99","26.00","0","118,523","64,666.7","-55.20%","-64.82%","N/A","N/A","21.03M","N/A","N/A","N/A","0","-0.316","-0.316","0.002","0.108","N/A","N/A","N/A","126.01K","-9.41M","-15.95M","N/A","-12041.85%","31-Dec","30-Sep-06","-34.51%","-100.09%","6.281","N/A","5.54M","N/A","N/A","N/A","N/A","81,500","4.80","6.12","27.50","1.55","337920.00","25.95"
"RZG","none","40.32","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","Rydex ETF Trust","7.82M","none","none","none","none","none","none","none","none","none","300","40.25","40.71","1.14","1.55","8050.00","-0.40"
"RZV","none","40.96","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","Rydex ETF Trust","6.02M","none","none","none","none","none","none","none","none","none","300","40.77","42.00","3.02","1.55","28539.00","1.47"
"S","15.92","19.60","26.89","1.33","20,845,500","13,411,800","-23.96%","-33.58%","56.74B","2.89B","2.89B","0.10","0.50%","07-Jun-99","18.212","0.41","0.41","15.603","0.728","1.07","47.57","1.22","46.27B","14.55B","1.68B","2.67%","8.79%","31-Dec","30-Sep-06","2.57%","3.23%","0.934","0.416","2.11B","67.98M","2.40%","57.52M","3.2","15,799,100","19.40","18.89","-2.63","1.55","284145980.00","-4.17"
"SA","6.00","13.81","15.30","2.54","214,566","116,083","100.59%","90.97%","470.09M","34.04M","25.28M","N/A","N/A","N/A","1.276","-0.174","-0.174","N/A","0.181","10.75","N/A","N/A","N/A","-2.05M","-5.72M","N/A","N/A","31-Dec","30-Sep-06","-3.61%","-16.88%","14.71","N/A","6.18M","383.54K","N/A","354.72K","2.1","85,900","14.88","14.12","-5.11","1.55","4004208.00","-6.65"
"SAB","16.52","22.00","22.99","0.25","1,026.15","566.667","26.55%","16.93%","583.90M","26.54M","3.98M","0.50","2.20%","N/A","0","N/A","N/A","N/A","2.133","N/A","N/A","0.30","2.04B","96.27M","64.28M","3.16%","4.10%","31-Dec","30-Jun-06","N/A","N/A","2.623","N/A","56.60M","39.13K","N/A","42.47K","35.6","3,100","22.00","26.00","18.18","1.55","160600.00","16.64"
"SABA","3.49","5.33","7.14","-0.7","118,285","101,233","43.80%","34.18%","151.91M","28.50M","21.87M","N/A","N/A","12-May-03","1.759","-0.33","-0.33","3.415","0.691","2.97","N/A","1.84","80.68M","-1.88M","-7.90M","-9.79%","-7.58%","31-May","31-Aug-06","-4.48%","-22.78%","0.953","0.183","19.71M","351.28K","1.50%","428.66K","2.3","87,890","5.39","6.23","15.58","1.55","364509.53","14.04"
"SAFC","49.09","61.23","61.97","0.23","675,583","466,900","7.19%","-2.43%","7.07B","115.45M","112.58M","1.20","2.00%","04-Dec-95","36.988998","7.07","7.07","51.647","5.409","1.65","8.66","1.14","6.20B","1.28B","854.30M","13.79%","19.63%","31-Dec","30-Sep-06","5.19%","20.64%","0.971","0.299","624.50M","2.69M","2.40%","2.75M","4","498,328","","","0.00","1.55","0.00","-1.55"
"SAFM","19.93","27.91","36.11","1.91","396,980","237,100","-22.73%","-32.35%","560.10M","20.07M","18.58M","0.48","1.80%","27-Feb-04","15.906","-0.59","-0.59","48.43","0.162","1.70","N/A","0.56","971.72M","11.51M","-11.91M","-1.23%","-2.29%","31-Oct","31-Jul-06","-2.35%","-3.63%","2.815","0.241","3.25M","3.29M","20.20%","4.20M","8.4","265,208","27.72","30.29","9.27","1.55","8039298.96","7.73"
"SAFT","37.10","52.88","57.79","1.13","92,083.1","80,583.3","27.24%","17.62%","847.08M","16.02M","13.14M","1.00","1.90%","N/A","29.667","7.25","7.25","42.904","1.47","1.74","7.29","1.22","676.63M","179.03M","116.00M","17.14%","25.22%","31-Dec","30-Sep-06","7.97%","27.63%","0.563","0","23.55M","1.09M","7.50%","1.21M","9.9","49,315","52.57","50.71","-3.54","1.55","4870978.49","-5.08"
"SAH","20.10","28.51","28.94","1.48","307,695","241,850","37.35%","27.73%","1.21B","42.34M","29.98M","0.48","1.70%","26-Jan-99","20.858999","1.81","1.81","200.462","0.535","1.35","15.74","0.14","8.46B","305.94M","94.54M","0.93%","3.25%","31-Dec","30-Sep-06","6.03%","11.03%","1.111","1.778","22.66M","3.64M","8.70%","3.98M","12.7","159,700","28.51","29.04","1.86","1.55","13596419.00","0.31"
"SAI","17.21","18.95","21.10","0","2,974,610","2,156,320","N/A","none","7.81B","412.32M","407.62M","N/A","N/A","N/A","0.432","1.30","1.30","23.689","5.753","43.75","14.57","0.97","8.01B","622.00M","402.00M","5.67%","6.51%","31-Jan","31-Jul-06","6.11%","27.03%","1.058","8.617","2.37B","0","N/A","0","0","982,300","18.82","17.79","-5.47","1.55","17267350.00","-7.02"
"SAIA","19.25","25.53","36.17","1.57","205,532","123,067","35.46%","25.84%","376.85M","14.76M","14.53M","N/A","N/A","N/A","14.017","-1.05","-1.05","82.82","3.239","1.97","N/A","0.34","1.20B","104.72M","32.97M","-1.26%","4.52%","31-Dec","30-Sep-06","6.53%","15.54%","1.376","0.544","47.82M","904.49K","6.20%","1.06M","4.3","267,281","24.78","23.21","-6.34","1.55","4873284.36","-7.88"
"SAL","35.50","38.75","39.75","-0.04","955.385","1,500","-0.77%","-10.39%","65.26M","1.68M","1.57M","1.04","2.70%","N/A","26.622999","2.44","2.44","10.433","4.967","1.46","15.89","3.71","17.57M","N/A","4.11M","23.38%","40.09%","31-Dec","30-Sep-06","0.99%","9.40%","N/A","N/A","8.36M","84","N/A","115","0.1","1,100","38.50","37.60","-2.34","1.55","0.00","-3.88"
"SALM","9.95","12.27","19.46","0.89","33,661.5","20,133.3","-35.63%","-45.25%","292.78M","23.84M","10.50M","N/A","N/A","N/A","9.794","0.77","0.77","9.11","0.021","1.24","15.89","1.29","224.09M","58.43M","17.39M","8.49%","17.99%","31-Dec","30-Sep-06","4.13%","7.19%","1.599","1.588","490.00K","556.28K","6.10%","614.58K","16.9","19,572","11.73","11.95","1.88","1.55","315619.11","0.33"
