Company,52-Week Low,Recent Price,52-Week High,Beta,Daily Volume (3-month avg),Daily Volume (10-day avg),52-Week Change,52-Week Change relative to S&P500,Market Capitalization,Shares Outstanding,Float,Annual Dividend,Dividend Yield,Last Split,Book Value,Earnings (ttm),Earnings (mrq),Sales (per share),Cash,Price/Book,Price/Earnings,Price/Sales,Sales (ttm),EBITDA,Income,Profit Margin,Operating Margin,Fiscal Year Ends,Most recent quarter,Return Assets,Return Equity,Current Ratio,Debt/Equity,Total Cash,Shares Short,Percent of Float,Shares Short (Prior Month),Short Ratio,Daily Volume,Start Price,End Price,Company Return,Market Return,DCV,Delta Return
INDB,10.25,17.53,21.9,0.86,24.2K,27.0K,61.20%,112.70%,250.8M,14.3M,10.7M,0.44,2.51%,none,8.81,1.32,0.34,9.73,5.16,1.99,13.24,1.8,139.6M,none,19.0M,13.60%,none,31-Dec,none,1.00%,16.62%,none,none,none,none,none,none,none,none,15.7,19.07,21.46,0.8,282600,20.66
INDBO,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,25.2,25.15,-0.2,0.8,17640,-1
index,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,,,0,0.8,0,-0.8
INDG,2.969,6.15,7.03,1.28,252.0K,225.0K,4.70%,38.10%,679.7M,110.5M,22.1M,none,none,none,1.07,-0.82,-0.02,1.76,0.71,5.74,none,3.48,178.7M,-7.28M,-66.6M,-2.80%,-4.10%,31-Dec,none,-2.78%,-75.10%,2.29,0.12,78.3M,1.07M,4.80%,537.0K,2.15,498.0K,6.03,6.41,6.3,0.8,1681164,5.5
INFA,3.5,6.25,58.407,4.28,1.29M,1.77M,-85.80%,-81.30%,488.3M,78.1M,42.2M,none,none,none,3.74,-0.26,-0.1,2.62,1.99,1.67,none,2.39,195.4M,1.30M,-19.5M,-10.00%,-12.10%,31-Dec,none,-7.38%,-9.27%,3.19,0,155.5M,2.07M,4.90%,2.32M,1.64,1.26M,4.6,9.25,101.09,0.8,8778640,100.28
INFN,3.393,10.2,11.25,-0.15,16.5K,13.0K,159.60%,242.60%,55.3M,5.42M,4.20M,none,none,none,6.35,0.45,0.11,5.39,2.31,1.61,22.57,1.89,29.2M,none,2.45M,8.70%,none,31-Dec,none,0.67%,7.61%,none,none,none,none,none,none,none,none,9.9,9.92,0.2,0.8,120780,-0.6
INFS,11.56,12.81,55.5,1.78,349.5K,506.0K,-76.90%,-69.50%,498.0M,38.9M,37.3M,none,none,none,9.01,1.05,0.2,20.86,2.11,1.42,12.25,0.61,839.5M,54.1M,42.2M,5.00%,6.30%,31-Dec,none,8.78%,12.84%,2.89,0,82.0M,2.14M,5.70%,2.08M,7.51,285.0K,12.14,19.36,59.47,0.8,3905438,58.67
INFT,7.5,9.25,37.359,none,69.8K,117.0K,-63.30%,-51.50%,118.5M,12.8M,6.30M,none,none,none,6.6,0.37,0.01,4.48,6.21,1.4,25.2,2.06,61.7M,5.72M,5.07M,8.20%,6.50%,31-Dec,none,5.22%,6.28%,6.35,0,79.6M,323.0K,5.10%,449.0K,9.5,34.0K,9.05,10.68,18.01,0.8,246160,17.21
INFY,30.6,37.25,147.25,1.82,100.3K,97.0K,-69.00%,-59.10%,4.93B,132.3M,99.2M,none,none,none,2.55,1.09,0.3,3.5,1.01,14.59,34.21,10.65,464.1M,158.6M,144.4M,31.10%,33.10%,31-Mar,none,46.68%,52.27%,6.34,0,134.2M,750.0K,0.80%,710.0K,6.36,118.0K,35,47.4,35.43,0.8,1057000,34.62
ING,20.7,26.95,41.969,1.01,173.4K,268.0K,-18.30%,7.90%,53.1B,1.97B,1.95B,none,none,none,13.58,6.07,0.76,31.82,2.44,1.99,4.44,0.85,61.4B,14.6B,11.6B,19.30%,22.00%,31-Dec,none,1.99%,40.42%,none,3.99,4.73B,186.0K,0.00%,222.0K,1.08,172.0K,26.91,24.82,-7.77,0.8,7257627,-8.57
INGN,2.61,4.76,15.5,none,18.1K,25.0K,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,4,4.79,19.75,0.8,32800,18.95
INGR,5.156,9.6,15.97,0.56,194.4K,186.0K,49.10%,96.80%,478.1M,49.8M,39.3M,none,none,none,5.66,0.39,0.04,11.36,1.93,1.7,24.87,0.84,575.0M,10.3M,19.5M,3.80%,-3.00%,31-Dec,none,4.29%,7.10%,2.03,0.06,95.9M,355.0K,0.90%,440.0K,1.87,190.0K,8.89,10.7,20.36,0.8,991235,19.56
INHL,9.91,14.91,56.125,1.2,1.03M,763.0K,-66.30%,-55.50%,818.0M,54.9M,29.1M,none,none,none,5.99,-4.82,-2.05,1.22,7.03,2.49,none,12.23,58.1M,-221.9M,-239.7M,none,none,31-Dec,none,-41.41%,-96.58%,6.84,0.99,385.7M,4.25M,14.60%,4.15M,8.24,516.0K,14,17.5,25,0.8,7478800,24.2
ININ,4.15,4.7,42,3.09,28.4K,32.0K,-88.00%,-84.10%,71.1M,15.1M,5.40M,none,none,none,2.11,-0.38,-0.18,3.31,1.6,2.22,none,1.42,48.3M,-2.88M,-5.62M,-11.60%,-13.60%,31-Dec,none,-14.34%,-21.78%,2.15,0,24.1M,50.0K,0.90%,35.0K,1.39,36.0K,5.16,4.5,-12.79,0.8,51600,-13.59
INIT,0.09,0.25,10.813,3.11,100.8K,79.0K,-95.80%,-94.50%,12.8M,51.3M,13.9M,none,none,none,-0.67,-3.97,-0.68,3.25,0.34,none,none,0.08,159.0M,-115.6M,-194.2M,none,none,31-Dec,none,-65.29%,-284.24%,0.85,none,17.6M,1.69M,12.20%,2.02M,12.55,135.0K,0.27,0.38,40.74,0.8,40338,39.94
INKP,0.72,1.35,9.688,2.76,233.1K,477.0K,-83.50%,-78.30%,46.5M,34.4M,31.7M,none,none,none,0.19,-0.54,-0.09,0.1,0.51,7.24,none,13.54,3.35M,-12.6M,-18.0M,none,none,31-Dec,none,-112.45%,-164.34%,3.88,1.84,17.6M,97.0K,0.30%,257.0K,1.11,87.0K,1.02,2.02,98.04,0.8,345678,97.24
INKT,2.2,3.33,102.375,3.25,2.68M,2.43M,-96.50%,-95.40%,429.8M,129.1M,121.9M,none,none,none,3.99,-2.07,-1.22,1.94,0.78,0.83,none,1.71,238.1M,-137.5M,-260.0M,none,-85.90%,30-Sep,none,-34.78%,-41.38%,2.45,0.02,100.7M,3.47M,2.80%,4.12M,1.43,2.44M,3.31,4.26,28.7,0.8,14352822,27.9
INMD,1.5,3.23,7.5,0.05,34.2K,10.0K,72.30%,127.30%,9.67M,2.99M,1.70M,none,none,none,8.15,0.52,0.12,18.25,1.72,0.4,6.2,0.18,65.5M,4.62M,1.89M,3.10%,3.40%,31-Dec,none,5.02%,7.58%,1.17,0.12,5.14M,0,none,"7,000",none,13.0K,3.45,4.75,37.68,0.8,4485,36.88
INMT,2.5,3.49,7.875,1.55,82.0K,105.0K,-50.10%,-34.20%,88.7M,25.4M,13.2M,0.16,4.58%,none,11.04,0.93,0.15,35.63,3.54,0.32,3.75,0.1,906.9M,62.0M,23.7M,2.60%,6.10%,31-Dec,none,2.47%,8.67%,1.68,1.75,89.8M,53.0K,0.40%,35.0K,0.95,56.0K,2.89,3,3.81,0.8,12716,3
INMX,2.66,2.9,31.75,none,117.1K,256.0K,-87.50%,-83.50%,70.5M,24.3M,6.30M,none,none,none,3.51,-2.06,-0.17,1.43,2.9,0.83,none,2.03,24.8M,-13.1M,-22.9M,-51.10%,-64.20%,31-Dec,none,-19.46%,-44.53%,9.05,0.02,70.4M,687.0K,10.90%,543.0K,5.92,116.0K,3.3,2.65,-19.7,0.8,1078440,-20.5
INNO,0.438,1.08,2.06,1.12,"5,364","8,000",4.80%,38.20%,15.4M,14.2M,8.20M,none,none,none,0.29,-0.39,0,0.62,0.05,3.67,none,1.75,6.97M,-3.01M,-3.56M,-51.00%,-45.00%,30-Nov,none,none,none,none,none,none,none,none,none,none,none,1.15,1.9,65.22,0.8,8625,64.41
INOD,1.26,2.3,9.25,0.66,83.0K,51.0K,-10.30%,18.40%,49.2M,21.4M,14.1M,none,none,none,0.97,0.34,0,2.62,0.26,2.37,6.72,0.88,64.0M,15.9M,8.27M,12.90%,19.30%,31-Dec,none,32.66%,46.57%,2.02,0,5.62M,178.0K,1.30%,179.0K,3.96,45.0K,2.0396,3.45,69.15,0.8,89538.44,68.35
INOV,0.62,0.77,4.5,none,25.1K,46.0K,-75.40%,-67.50%,30.1M,39.1M,5.90M,none,none,none,1.15,-0.4,-0.17,2.74,0.37,0.67,none,0.28,103.2M,2.31M,-14.9M,-14.40%,-14.40%,30-Dec,none,-11.79%,-30.43%,0.93,0.18,14.8M,"3,000",0.10%,36.0K,0.1,29.0K,0.66,1.22,84.85,0.8,7722,84.04
INOW,0.906,1.7,4.625,1.64,20.7K,13.0K,-26.50%,-3.00%,13.9M,8.17M,4.70M,none,none,none,0.28,-0.65,-0.08,1.2,0.28,6.11,none,1.42,9.75M,-4.46M,-5.27M,-54.10%,-56.20%,31-Dec,none,-62.21%,-103.00%,1.42,0.2,2.28M,"3,000",0.10%,"1,000",0.21,14.0K,1.59,1.86,16.98,0.8,3180,16.18
INPH,3.13,3.72,15,1.25,17.8K,13.0K,-73.10%,-64.50%,21.3M,5.72M,4.90M,none,none,none,6.17,-0.92,-1.05,7.7,3.74,0.6,none,0.48,45.8M,-4.75M,-5.21M,-11.40%,-15.80%,31-Dec,none,-10.01%,-12.91%,6.58,0.11,21.4M,45.0K,0.90%,45.0K,1.88,24.0K,3.25,3.55,9.23,0.8,29900,8.43
INPM,0.1,0.21,3.188,1.14,31.7K,38.0K,-91.40%,-88.60%,2.44M,11.6M,7.80M,none,none,none,0.13,-0.37,-0.06,0.71,0.1,1.6,none,0.29,8.29M,-4.22M,-4.28M,-51.60%,-61.00%,31-Dec,none,-46.80%,-111.23%,1.04,0,1.12M,80.0K,1.00%,80.0K,1.38,58.0K,0.28,0.1403,-49.89,0.8,18508,-50.7
INRG,4.65,6.4,47.5,none,249.4K,241.0K,-84.40%,-79.40%,540.7M,84.5M,4.30M,none,none,none,2.69,0.04,-0.07,3.28,0.22,2.38,156.1,1.95,268.5M,6.98M,3.47M,1.30%,1.10%,31-Dec,none,1.31%,1.72%,2.88,0.02,18.3M,1.67M,38.80%,1.44M,9.53,175.0K,5.92,4.7,-20.61,0.8,803936,-21.41
INSM,2.14,2.47,14.938,none,113.3K,272.0K,-82.70%,-77.10%,81.2M,32.9M,22.4M,none,none,none,2.37,0,-0.27,none,2.03,1.04,none,none,0,none,0,none,none,31-Dec,none,0.00%,0.00%,10.23,0,66.9M,547.0K,2.40%,545.0K,9.6,57.0K,2.6,4.12,58.46,0.8,569400,57.66
INSP,1.06,1.54,26.313,4.43,2.50M,3.65M,-93.30%,-91.20%,467.5M,303.6M,209.5M,none,none,none,3.4,-1.07,-0.22,0.71,0.82,0.45,none,2.18,222.8M,-73.5M,-340.4M,none,none,31-Dec,none,-29.52%,-31.73%,5.39,0,268.2M,4.55M,2.20%,4.91M,1.41,3.22M,1.46,1.58,8.22,0.8,1885882,7.42
INSUA,12.6,18.65,43.2,0.72,606.5K,724.0K,-44.90%,-27.30%,500.1M,26.8M,18.8M,none,none,none,9.17,1.39,0.42,17.33,2.38,2.03,13.38,1.08,453.8M,87.4M,36.5M,8.00%,14.40%,31-Dec,none,9.40%,19.37%,2.06,0.53,64.0M,2.90M,15.40%,3.11M,8.66,335.0K,16.77,19.18,14.37,0.8,6729801,13.57
INT,6,11.35,13.85,1.03,31.2K,32.0K,51.30%,99.70%,118.1M,10.4M,5.90M,0.3,2.64%,none,10.26,1.26,0.44,141.12,3.36,1.11,9.02,0.08,1.49B,17.4M,13.2M,0.90%,1.00%,31-Mar,none,6.05%,12.92%,1.71,0.03,35.0M,"2,000",0.00%,"1,000",0.07,29.0K,10.06,15,49.11,0.8,80480,48.3
INTA,1.25,1.7,18.75,1.73,43.5K,11.0K,-89.50%,-86.20%,4.62M,2.72M,2.70M,none,none,none,2.98,-11.91,-2.06,4.91,1.64,0.57,none,0.35,13.4M,-15.8M,-32.4M,none,none,31-Dec,none,-111.27%,-141.30%,1.68,0,4.45M,"2,000",0.10%,14.0K,0.12,17.0K,1.61,1.42,-11.8,0.8,117047,-12.6
INTC,18.96,22.24,47.875,1.61,47.1M,57.1M,-43.10%,-24.90%,149.6B,6.73B,6.26B,0.08,0.36%,none,5.46,0.77,0.03,4.39,1.39,4.07,28.81,5.07,30.4B,8.35B,5.38B,17.70%,20.70%,30-Dec,none,11.34%,14.53%,2.54,0.04,9.34B,91.3M,1.50%,93.2M,1.86,49.2M,19.52,24.42,25.1,0.8,977684576,24.3
INTD,2.25,3.82,6.36,1.65,105.2K,116.0K,-26.40%,-2.80%,176.0M,46.1M,43.8M,none,none,none,1.06,-0.64,-0.18,0.23,0.36,3.61,none,17,9.62M,-31.1M,-27.1M,none,none,31-Dec,none,-47.36%,-59.50%,1.75,0,16.8M,1.79M,4.10%,1.56M,15.34,117.0K,3.21,3.55,10.59,0.8,251985,9.79
INTI,4.5,6.51,49.875,3.74,84.0K,100.0K,-74.40%,-66.20%,303.6M,46.6M,9.80M,none,none,none,3.93,0.39,-0.07,3.09,3.14,1.66,16.82,2.11,144.7M,25.4M,18.2M,12.60%,13.20%,31-Dec,none,8.68%,10.38%,7.66,0,146.2M,903.0K,9.20%,1.08M,9.12,99.0K,6.06,8.33,37.46,0.8,310272,36.66
INTL,6.188,13.15,16.95,1.54,159.0K,205.0K,22.30%,61.40%,311.4M,23.7M,15.2M,0.04,0.30%,none,4.94,0.33,0.01,15.53,0.5,2.66,40.21,0.85,402.8M,31.3M,8.59M,2.10%,4.70%,31-Dec,none,3.58%,6.62%,1.76,0.07,11.7M,714.0K,4.70%,649.0K,3.52,203.0K,11.49,15.18,32.11,0.8,1068570,31.31
INTM,0.96,1.53,26.5,4.56,32.5K,23.0K,-93.80%,-91.80%,38.8M,25.3M,8.10M,none,none,none,4.28,-1.71,-0.58,2.1,1.09,0.36,none,0.73,53.1M,-6.06M,-43.4M,-81.70%,-82.20%,31-Dec,none,-28.83%,-32.80%,2.93,0,27.7M,113.0K,1.40%,237.0K,3.23,35.0K,1.31,1.19,-9.16,0.8,42182,-9.96
INTT,2.8,2.97,11.125,0.61,12.3K,56.0K,-69.30%,-59.50%,25.7M,8.66M,2.70M,none,none,none,4.51,0.47,0,9.87,0.55,0.66,6.39,0.3,82.9M,8.00M,3.93M,4.70%,6.80%,31-Dec,none,8.43%,10.40%,7.27,0.01,4.77M,"3,000",0.10%,10.0K,1,"3,000",2.91,3.89,33.68,0.8,19206,32.87
INTU,22.625,36.48,69.313,1.91,2.59M,3.23M,-32.80%,-11.30%,7.71B,211.2M,160.5M,none,none,none,10.27,-0.47,-0.29,6.01,7.86,3.55,none,6.07,1.26B,219.6M,-97.1M,-7.60%,-3.50%,31-Jul,none,-3.23%,-4.53%,2.73,0.02,1.65B,5.25M,3.30%,3.63M,1.55,3.39M,35.45,40.22,13.46,0.8,139598555,12.65
INTV,5.75,11.2,14,1.75,241.0K,235.0K,17.90%,55.60%,371.9M,33.2M,27.9M,none,none,none,3.48,0.35,0.05,7.5,0.37,3.21,32.37,1.49,256.9M,15.1M,11.9M,4.60%,0.50%,28-Feb,none,none,none,none,none,none,none,none,none,none,none,10.51,12.8,21.79,0.8,2473003,20.99
INTZ,0.62,1.15,12.5,1.74,48.1K,111.0K,-87.10%,-83.00%,23.7M,20.6M,13.6M,none,none,none,2.28,-2.01,-0.68,1.03,1.3,0.5,none,1.12,20.9M,-51.5M,-41.0M,none,none,31-Dec,none,-46.49%,-56.24%,4.2,0,26.7M,65.0K,0.50%,52.0K,2.41,27.0K,0.75,1.02,36,0.8,262350,35.2
INVN,1.313,14.73,14.75,-0.2,598.3K,1.77M,320.90%,455.40%,191.7M,13.0M,7.90M,none,none,none,3.75,0.05,0.01,5.72,0.69,3.93,272.78,2.57,78.4M,1.09M,752.0K,1.00%,1.30%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,9.84,14.06,42.89,0.8,7361304,42.08
INVX,1.26,1.51,16.438,1.92,84.5K,259.0K,-88.30%,-84.50%,22.7M,15.0M,12.0M,0.16,10.60%,none,4.67,-1.73,-0.19,9.95,0.14,0.32,none,0.15,149.7M,-11.8M,-25.9M,-17.30%,-18.80%,30-Sep,none,-16.20%,-30.11%,1,0.72,2.18M,37.0K,0.30%,25.0K,0.51,72.0K,1.55,2.2396,44.49,0.8,56420,43.69
IO,7.375,8.1,14.25,1.07,108.2K,102.0K,-10.00%,18.80%,415.3M,51.3M,35.6M,none,none,none,6.38,-0.26,0.03,3.53,1.59,1.27,none,2.29,180.6M,-4.25M,-13.0M,-3.90%,-5.20%,31-Dec,none,-1.92%,-3.96%,5.9,0.03,81.6M,790.0K,2.20%,726.0K,8.98,88.0K,7.65,8.05,5.23,0.8,591345,4.43
IOG,22.25,29.8,34.1,none,10.4K,10.0K,6.40%,40.40%,3.35B,112.3M,99.9M,none,none,none,7.99,2.88,4.75,50.77,3.17,3.73,10.37,0.59,5.69B,408.4M,320.0M,5.60%,7.20%,31-Mar,none,6.70%,76.14%,1.67,1.99,355.4M,"2,000",0.00%,"2,000",0.15,13.0K,29.3,29.3,0,0.8,58600,-0.8
IOM,5.5,6.77,35,0.96,843.1K,504.0K,-71.80%,-62.80%,366.1M,54.1M,48.7M,none,none,none,8.57,0.92,-0.66,20.29,6.66,0.79,7.35,0.33,1.11B,63.5M,51.4M,4.60%,0.70%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,6.25,6.98,11.68,0.8,3185000,10.88
ION,18.188,23.09,31.57,0.66,48.3K,73.0K,12.00%,47.70%,401.4M,17.4M,8.50M,none,none,none,22.08,-0.17,0.24,30.37,1.52,1.05,none,0.76,505.6M,35.2M,-2.48M,-0.50%,-0.30%,31-Dec,none,-0.47%,-0.68%,1.7,0.2,26.5M,608.0K,7.20%,568.0K,15.2,40.0K,22.02,23.5,6.72,0.8,1019526,5.92
IONA,6.9,9.8,77.25,2.51,346.1K,299.0K,-84.20%,-79.10%,224.2M,22.9M,1.80M,none,none,none,8.33,-0.76,-1.14,7.65,3.85,1.18,none,1.28,181.9M,20.0M,-19.6M,-10.80%,5.40%,31-Dec,none,none,none,none,none,none,none,none,none,none,none,8.71,12,37.77,0.8,1716741,36.97
IONN,0.08,0.12,3,3.31,55.5K,224.0K,-94.70%,-93.00%,2.18M,18.2M,11.7M,none,none,none,0.45,-0.8,-0.11,0.65,0.24,0.27,none,0.19,11.5M,-11.2M,-14.0M,none,none,31-Mar,none,-85.04%,-108.18%,2.73,0.05,4.32M,"4,000",0.00%,"3,000",0.12,33.0K,0.189,0.33,74.6,0.8,3213,73.8
IOO,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,54.02,56.18,4,0.8,961556,3.19
IP,26.313,35,43.313,0.98,2.68M,2.88M,19.40%,57.60%,16.9B,483.1M,357.5M,1,2.86%,none,23.25,-1.84,-0.65,60.74,1.54,1.5,none,0.58,28.6B,2.42B,-847.0M,-2.30%,1.50%,31-Dec,none,-1.56%,-6.98%,1.63,1.25,743.0M,16.6M,4.60%,12.7M,6.19,2.68M,34.52,35.8,3.71,0.8,76071724,2.9
IPAR,4.917,8.1,13.5,0.44,"8,000","2,000",37.90%,81.90%,141.3M,17.4M,1.50M,none,none,none,3.2,0.39,0.1,5.71,1.65,2.53,20.88,1.42,112.4M,16.6M,7.63M,8.20%,12.70%,31-Dec,none,9.61%,14.11%,2.85,0.12,28.8M,0,none,0,none,"5,000",8.25,8,-3.03,0.8,18975,-3.83
IPCR,18.5,27,28.4,0.05,50.4K,141.0K,42.10%,87.50%,676.7M,25.1M,11.0M,none,none,none,24.02,2.9,0.79,4.83,0.54,1.12,9.32,5.59,126.1M,none,75.7M,60.00%,60.00%,31-Dec,none,11.13%,13.53%,none,0,13.6M,"6,000",0.10%,"2,000",0.29,21.0K,26.09,27.1,3.87,0.8,2963824,3.07
IPG,18.25,20.03,47.438,1.06,1.89M,3.40M,-40.30%,-21.20%,7.53B,375.8M,315.7M,0.38,1.90%,none,6.16,0.17,-0.3,19.49,1.97,3.25,118.52,1.03,7.18B,661.4M,61.9M,1.70%,8.00%,31-Dec,none,1.03%,2.63%,0.93,1.18,739.9M,6.93M,2.20%,6.72M,5.52,1.25M,19.5,22.45,15.13,0.8,76814400,14.32
IPIC,1.156,4.99,10,1.71,167.3K,117.0K,145.70%,224.20%,215.9M,43.3M,26.8M,none,none,none,0.61,0.11,0.09,0.11,0.76,8.11,45.36,45.07,4.93M,3.46M,5.36M,108.10%,67.60%,30-Sep,none,12.60%,23.80%,4.01,0,32.9M,548.0K,2.00%,607.0K,5.03,109.0K,4.86,7.5,54.32,0.8,189540,53.52
IPLY,0.3,0.35,4.031,1.67,57.5K,43.0K,-89.20%,-85.80%,15.7M,45.0M,13.9M,none,none,none,-0.63,-0.83,-0.34,2.93,0.02,none,none,0.12,93.6M,-19.4M,-27.6M,-27.20%,-23.30%,31-Dec,none,-44.98%,none,0.78,none,677.0K,175.0K,1.30%,178.0K,1.56,112.0K,0.37,0.7,89.19,0.8,5254,88.39
IPP,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,24.97,24.99,0.08,0.8,761585,-0.72
IPR,28.25,33.4,46.74,none,"5,136","7,000",-23.90%,0.50%,3.73B,111.7M,102.8M,none,none,none,22.73,-1.87,0.52,26.32,1.35,1.47,none,1.27,2.97B,207.9M,-207.9M,-6.70%,7.00%,31-Dec,none,-4.08%,-8.28%,0.66,0.71,150.4M,120.0K,0.10%,117.0K,30,"4,000",31.5,32.16,2.1,0.8,12600,1.29
IPRT,0.16,0.19,3.063,none,17.5K,19.0K,-92.80%,-90.40%,5.74M,30.2M,11.0M,none,none,none,0.65,-0.78,-0.12,0.5,0.59,0.29,none,0.38,15.1M,-25.3M,-23.5M,none,none,31-Dec,none,-65.84%,-78.38%,3.54,0,17.9M,198.0K,1.80%,192.0K,11,18.0K,0.2,0.22,10,0.8,3360,9.2
IPX,11.625,15.6,19.5,0.71,13.3K,15.0K,30.70%,72.40%,427.8M,27.4M,12.0M,0.2,1.28%,none,12.84,1.61,0.4,11.66,1.67,1.22,9.7,1.34,333.5M,218.0M,46.0M,13.80%,16.60%,31-Dec,none,2.54%,13.63%,none,3.54,45.7M,11.0K,0.10%,28.0K,1,11.0K,15.45,12.17,-21.23,0.8,100425,-22.03
IPXL,4.875,12.92,17.11,none,158.7K,195.0K,78.20%,135.20%,592.7M,45.9M,15.1M,none,none,none,1.26,-0.85,-0.15,0.23,1.03,10.27,none,57.21,7.65M,-21.2M,-26.6M,none,none,31-Dec,none,-37.67%,-80.74%,10.65,0.48,46.0M,205.0K,1.40%,121.0K,1.59,129.0K,14,9.07,-35.21,0.8,3542000,-36.02
IQC,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,13.5,13.5,0,0.8,193050,-0.8
IQI,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,14.41,14.48,0.49,0.8,448151,-0.32
IQM,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,13.6,13.61,0.07,0.8,340000,-0.73
IQT,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,15,15.12,0.8,0.8,207000,0
IQW,20.875,24.24,27.61,0.25,"9,864","8,000",6.00%,39.80%,3.54B,146.1M,144.7M,0.48,1.98%,none,17.67,1.97,0.41,43.56,0,1.37,12.29,0.56,6.42B,1.05B,287.9M,4.70%,10.20%,31-Dec,none,4.69%,11.72%,1.05,0.89,361.0K,2.22M,1.50%,2.28M,277.75,"8,000",23.69,19.43,-17.98,0.8,260590,-18.79
IR,29.5,35.92,50.28,1.35,781.4K,1.13M,1.40%,33.80%,6.05B,168.4M,134.7M,0.68,1.89%,none,22.91,2.15,0.38,55.56,0.38,1.57,16.72,0.65,9.04B,1.16B,349.0M,3.90%,9.10%,31-Dec,none,3.28%,10.02%,1.29,1.02,63.5M,1.02M,0.80%,668.0K,1.42,718.0K,34.18,37.43,9.51,0.8,29035910,8.7
IRE,26.813,32.22,42,1.02,"8,818",10.0K,15.10%,51.90%,7.70B,239.1M,219.9M,none,none,none,42.98,3.2,1.52,19.25,1.25,0.75,10.06,1.67,4.84B,none,805.8M,19.30%,none,31-Mar,none,1.08%,8.37%,none,none,none,none,none,none,none,none,29.9,36.35,21.57,0.8,134550,20.77
IREP,2.29,3.6,7.3,none,25.2K,45.0K,4.70%,38.20%,31.8M,8.82M,1.60M,none,none,none,2.08,-0.51,0.12,12.42,1.83,1.73,none,0.29,119.5M,42.0M,-3.70M,-3.10%,6.30%,31-Dec,none,-1.79%,-19.57%,2.37,5.39,16.2M,22.0K,1.40%,17.0K,1.83,12.0K,2.705,4.05,49.72,0.8,23804,48.92
IRETS,7.438,9.14,10.49,-0.08,18.3K,21.0K,14.20%,50.80%,222.3M,24.3M,22.6M,0.59,6.46%,none,4.95,0.39,0.12,3.3,0.55,1.85,23.68,2.77,80.1M,51.4M,9.33M,14.70%,13.60%,30-Apr,none,2.22%,8.06%,none,3.1,13.3M,73.0K,0.30%,73.0K,4.06,18.0K,9.25,9.09,-1.73,0.8,77700,-2.53
IRF,24.05,29.11,69.5,2.41,1.02M,1.14M,-35.40%,-14.80%,1.84B,63.3M,52.5M,none,none,none,15.52,1.29,-0.78,15.01,13.48,1.88,22.58,1.94,978.6M,100.9M,87.6M,9.00%,9.70%,30-Jun,none,5.53%,9.41%,6.17,0.58,851.4M,6.95M,13.20%,6.02M,8.64,805.0K,24.75,35.13,41.94,0.8,28474875,41.14
IRI,1,2.27,3.2,0.18,15.5K,"7,000",21.10%,59.80%,22.7M,9.99M,5.60M,none,none,none,1.47,0.21,0.04,2.7,0.26,1.55,10.86,0.84,28.7M,4.41M,2.22M,7.70%,14.90%,31-Dec,none,8.23%,16.72%,2.18,0.41,2.59M,"5,000",0.10%,0,0.17,29.0K,2.25,2.76,22.67,0.8,12375,21.86
IRIC,2.75,5.45,11.52,0.55,132.5K,91.0K,-10.10%,18.60%,159.7M,29.3M,18.2M,none,none,none,7.1,-0.23,-0.04,18.77,0.37,0.77,none,0.29,545.1M,149.1M,-6.71M,-1.20%,-1.50%,31-Dec,none,-1.84%,-3.17%,0.84,0.1,10.7M,170.0K,0.90%,237.0K,1.18,144.0K,6.05,7.25,19.83,0.8,324280,19.03
IRL,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,none,10,11.02,10.2,0.8,120000,9.4
IRM,29.5,40.3,45,0.54,177.5K,317.0K,14.90%,51.70%,2.25B,55.8M,29.6M,none,none,none,16.52,0.12,-0.09,19.57,0.66,2.44,327.64,2.06,1.10B,280.4M,6.93M,0.40%,12.50%,31-Dec,none,0.16%,0.75%,0.94,1.57,36.8M,2.30M,7.80%,2.31M,16.77,137.0K,40.03,39.05,-2.45,0.8,9298969,-3.25
